GPST,Latitude,Longitude,Height
2024/02/14 04:47:33.00,27.666161147,85.331636027,1252.4094
2024/02/14 04:47:34.00,27.666169599,85.331652676,1250.5458
2024/02/14 04:47:35.00,27.666191738,85.331624255,1258.6008
2024/02/14 04:47:36.00,27.666166205,85.331633999,1250.4384
2024/02/14 04:47:37.00,27.666186366,85.331649046,1252.9801
2024/02/14 04:47:38.00,27.666226545,85.331663005,1257.7949
2024/02/14 04:47:39.00,27.666228991,85.331647892,1258.5926
2024/02/14 04:47:40.00,27.666270522,85.33170997,1255.9321
2024/02/14 04:47:41.00,27.666284457,85.331685324,1251.0816
2024/02/14 04:47:42.00,27.66631001,85.331755124,1254.6122
2024/02/14 04:47:43.00,27.666308696,85.33169883,1251.302
2024/02/14 04:47:44.00,27.666324217,85.331739673,1245.2336
2024/02/14 04:47:45.00,27.66636795,85.331747477,1246.8076
2024/02/14 04:47:46.00,27.666416962,85.331826052,1258.7102
2024/02/14 04:47:47.00,27.666394555,85.331820559,1255.7754
2024/02/14 04:47:48.00,27.6664547,85.331832018,1254.9588
2024/02/14 04:47:49.00,27.666437255,85.331845888,1253.4934
2024/02/14 04:47:50.00,27.666486686,85.331844983,1247.5356
2024/02/14 04:47:51.00,27.666502299,85.331868054,1246.7018
2024/02/14 04:47:52.00,27.666505849,85.331894231,1252.4703
2024/02/14 04:47:53.00,27.666507379,85.33187016,1249.2801
2024/02/14 04:47:54.00,27.66650295,85.331838866,1250.385
2024/02/14 04:47:55.00,27.666517071,85.331905136,1255.4748
2024/02/14 04:47:56.00,27.666537973,85.331941293,1255.4837
2024/02/14 04:47:57.00,27.666535056,85.331885275,1249.8042
2024/02/14 04:47:58.00,27.666535778,85.331984692,1262.8566
2024/02/14 04:47:59.00,27.666560087,85.3319582,1267.9419
2024/02/14 04:48:00.00,27.666561902,85.331984314,1270.5306
2024/02/14 04:48:01.00,27.66656136,85.331966236,1273.4402
2024/02/14 04:48:02.00,27.666557399,85.331958323,1264.8678
2024/02/14 04:48:03.00,27.666524756,85.331859512,1251.1726
2024/02/14 04:48:04.00,27.666546245,85.331982407,1259.9615
2024/02/14 04:48:05.00,27.666562032,85.331977747,1261.362
2024/02/14 04:48:06.00,27.666515761,85.331932154,1248.8556
2024/02/14 04:48:07.00,27.666520019,85.331921158,1254.56
2024/02/14 04:48:08.00,27.666499428,85.33188317,1246.8673
2024/02/14 04:48:09.00,27.666566583,85.331952505,1258.6903
2024/02/14 04:48:10.00,27.666549216,85.331942523,1260.9079
2024/02/14 04:48:11.00,27.666491842,85.331921446,1252.531
2024/02/14 04:48:12.00,27.666544109,85.331905296,1255.2746
2024/02/14 04:48:13.00,27.666515177,85.331929402,1261.8576
2024/02/14 04:48:14.00,27.666506849,85.331934777,1253.3494
2024/02/14 04:48:15.00,27.666496656,85.331885098,1246.2888
2024/02/14 04:48:16.00,27.666527741,85.331928239,1263.7213
2024/02/14 04:48:17.00,27.666515331,85.331868735,1251.1189
2024/02/14 04:48:18.00,27.666523569,85.331891299,1247.5585
2024/02/14 04:48:19.00,27.666505821,85.331930389,1254.8242
2024/02/14 04:48:20.00,27.666527571,85.331963299,1254.4716
2024/02/14 04:48:21.00,27.666540427,85.331916508,1247.7309
2024/02/14 04:48:22.00,27.666510602,85.331940463,1257.288
2024/02/14 04:48:23.00,27.666527999,85.331921937,1254.2788
2024/02/14 04:48:24.00,27.666548681,85.331900492,1244.3357
2024/02/14 04:48:25.00,27.666540815,85.331911276,1246.4202
2024/02/14 04:48:26.00,27.666540589,85.3319334,1259.8636
2024/02/14 04:48:27.00,27.666554976,85.331956318,1256.223
2024/02/14 04:48:28.00,27.666544529,85.331877731,1249.2895
2024/02/14 04:48:29.00,27.666505843,85.33192416,1253.0541
2024/02/14 04:48:30.00,27.666539555,85.331901068,1243.988
2024/02/14 04:48:31.00,27.666537886,85.331912134,1262.3202
2024/02/14 04:48:32.00,27.666509885,85.331923373,1252.6153
2024/02/14 04:48:33.00,27.666522766,85.331923065,1252.5216
2024/02/14 04:48:34.00,27.666531617,85.331917169,1248.4114
2024/02/14 04:48:35.00,27.666487742,85.331875926,1243.1042
2024/02/14 04:48:36.00,27.66652563,85.33191881,1260.8448
2024/02/14 04:48:37.00,27.666479297,85.331865392,1245.9295
2024/02/14 04:48:38.00,27.666540227,85.331938787,1251.957
2024/02/14 04:48:39.00,27.666485029,85.331897418,1252.8406
2024/02/14 04:48:40.00,27.666490176,85.331881706,1243.6345
2024/02/14 04:48:41.00,27.66654267,85.331946225,1253.8795
2024/02/14 04:48:42.00,27.666519764,85.331852661,1246.7829
2024/02/14 04:48:43.00,27.666509923,85.331908192,1244.2479
2024/02/14 04:48:44.00,27.666558178,85.331991661,1263.2561
2024/02/14 04:48:45.00,27.666526089,85.33196892,1265.8419
2024/02/14 04:48:46.00,27.666537739,85.332000648,1266.9785
2024/02/14 04:48:47.00,27.66652609,85.331901822,1251.124
2024/02/14 04:48:48.00,27.666516073,85.331896246,1255.5275
2024/02/14 04:48:49.00,27.666506131,85.331900566,1244.9626
2024/02/14 04:48:50.00,27.66651055,85.331890456,1246.5679
2024/02/14 04:48:51.00,27.666568859,85.33198795,1264.0254
2024/02/14 04:48:52.00,27.666544786,85.331921218,1252.6532
2024/02/14 04:48:53.00,27.666517118,85.331893639,1250.3669
2024/02/14 04:48:54.00,27.666496428,85.331901361,1253.1866
2024/02/14 04:48:55.00,27.666521569,85.33192021,1256.1708
2024/02/14 04:48:56.00,27.666513436,85.331848807,1247.8252
2024/02/14 04:48:57.00,27.666506086,85.33187297,1250.1123
2024/02/14 04:48:58.00,27.666509471,85.33192893,1251.2366
2024/02/14 04:48:59.00,27.66652947,85.331893495,1245.0023
2024/02/14 04:49:00.00,27.666505127,85.331870195,1250.0939
2024/02/14 04:49:01.00,27.666535458,85.33192802,1254.1774
2024/02/14 04:49:02.00,27.666512505,85.331922142,1255.8674
2024/02/14 04:49:03.00,27.666516415,85.331901379,1246.4024
2024/02/14 04:49:04.00,27.666512167,85.331870068,1245.3461
2024/02/14 04:49:05.00,27.666506396,85.331929594,1259.0153
2024/02/14 04:49:06.00,27.666527751,85.331906689,1259.3926
2024/02/14 04:49:07.00,27.666519824,85.331943501,1258.4139
2024/02/14 04:49:08.00,27.666518601,85.33190557,1257.8851
2024/02/14 04:49:09.00,27.666531875,85.331937189,1260.1384
2024/02/14 04:49:10.00,27.666521726,85.331932201,1258.5914
2024/02/14 04:49:11.00,27.666501639,85.331924802,1249.2939
2024/02/14 04:49:12.00,27.666526502,85.33193789,1259.9125
2024/02/14 04:49:13.00,27.666495711,85.331882646,1253.6062
2024/02/14 04:49:14.00,27.666491423,85.33190657,1256.4059
2024/02/14 04:49:15.00,27.666502129,85.33191095,1252.0933
2024/02/14 04:49:16.00,27.666503715,85.331855548,1245.076
2024/02/14 04:49:17.00,27.666551442,85.331992762,1265.6307
2024/02/14 04:49:18.00,27.666499209,85.331904398,1257.258
2024/02/14 04:49:19.00,27.666536615,85.331938454,1253.411
2024/02/14 04:49:20.00,27.666499501,85.331907005,1249.4062
2024/02/14 04:49:21.00,27.666528891,85.331949614,1258.2333
2024/02/14 04:49:22.00,27.666505865,85.331942145,1258.7315
2024/02/14 04:49:23.00,27.666508857,85.33193533,1260.3432
2024/02/14 04:49:24.00,27.666513538,85.331903862,1259.94
2024/02/14 04:49:25.00,27.666526128,85.331937294,1255.2827
2024/02/14 04:49:26.00,27.666502175,85.331881729,1254.2357
2024/02/14 04:49:27.00,27.666527288,85.331927918,1259.4863
2024/02/14 04:49:28.00,27.666543193,85.331919312,1249.8931
2024/02/14 04:49:29.00,27.666543723,85.331960552,1257.0937
2024/02/14 04:49:30.00,27.666523824,85.331905661,1255.1287
2024/02/14 04:49:31.00,27.666502071,85.331928834,1255.8672
2024/02/14 04:49:32.00,27.666541592,85.331937237,1253.6247
2024/02/14 04:49:33.00,27.666516895,85.331944735,1253.5447
2024/02/14 04:49:34.00,27.666514119,85.331853321,1246.2094
2024/02/14 04:49:35.00,27.666522048,85.33187927,1245.8871
2024/02/14 04:49:36.00,27.666513268,85.331920806,1260.4222
2024/02/14 04:49:37.00,27.666507931,85.331865893,1242.8839
2024/02/14 04:49:38.00,27.666518459,85.331868691,1244.7814
2024/02/14 04:49:39.00,27.666532153,85.331923397,1256.0217
2024/02/14 04:49:40.00,27.666532662,85.331903326,1254.3211
2024/02/14 04:49:41.00,27.666535577,85.331927236,1253.5999
2024/02/14 04:49:42.00,27.666492341,85.331893701,1250.4031
2024/02/14 04:49:43.00,27.666502831,85.331904949,1252.3023
2024/02/14 04:49:44.00,27.666504579,85.33189242,1253.115
2024/02/14 04:49:45.00,27.666514417,85.331905747,1252.7662
2024/02/14 04:49:46.00,27.666519025,85.331934744,1256.5443
2024/02/14 04:49:47.00,27.666508549,85.331916273,1260.4975
2024/02/14 04:49:48.00,27.666516584,85.331926268,1255.621
2024/02/14 04:49:49.00,27.666524762,85.331928848,1249.5899
2024/02/14 04:49:50.00,27.666520716,85.331890307,1256.9971
2024/02/14 04:49:51.00,27.666520461,85.331922757,1253.6529
2024/02/14 04:49:52.00,27.666521352,85.33190965,1257.4497
2024/02/14 04:49:53.00,27.666535083,85.331910847,1254.0998
2024/02/14 04:49:54.00,27.666502311,85.331853326,1247.1553
2024/02/14 04:49:55.00,27.66650242,85.331906207,1251.6091
2024/02/14 04:49:56.00,27.666515286,85.331899908,1257.6809
2024/02/14 04:49:57.00,27.666539195,85.331943908,1254.1764
2024/02/14 04:49:58.00,27.666494381,85.331894789,1254.8098
2024/02/14 04:49:59.00,27.66651406,85.331870149,1243.1627
2024/02/14 04:50:00.00,27.666512763,85.331924161,1255.3573
2024/02/14 04:50:01.00,27.666497314,85.331858767,1241.2061
2024/02/14 04:50:02.00,27.666494905,85.331862823,1242.831
2024/02/14 04:50:03.00,27.666513924,85.331920011,1252.5878
2024/02/14 04:50:04.00,27.666520755,85.331942201,1252.4611
2024/02/14 04:50:05.00,27.666528549,85.331882823,1246.5929
2024/02/14 04:50:06.00,27.666532768,85.331903349,1245.281
2024/02/14 04:50:07.00,27.666509505,85.33188834,1243.0355
2024/02/14 04:50:08.00,27.666524921,85.331939928,1253.039
2024/02/14 04:50:09.00,27.666522998,85.331929914,1254.7713
2024/02/14 04:50:10.00,27.66651785,85.331899086,1256.8394
2024/02/14 04:50:11.00,27.66650592,85.331906996,1256.7974
2024/02/14 04:50:12.00,27.666504989,85.331874958,1244.0259
2024/02/14 04:50:13.00,27.666514052,85.331920788,1254.2808
2024/02/14 04:50:14.00,27.666510443,85.331863645,1244.4133
2024/02/14 04:50:15.00,27.666528545,85.331920551,1254.6491
2024/02/14 04:50:16.00,27.666522072,85.331873244,1244.647
2024/02/14 04:50:17.00,27.666524904,85.3319248,1256.8851
2024/02/14 04:50:18.00,27.666541517,85.331929418,1256.376
2024/02/14 04:50:19.00,27.666546971,85.331927246,1251.2145
2024/02/14 04:50:20.00,27.666547222,85.33192509,1251.6993
2024/02/14 04:50:21.00,27.666533595,85.331949249,1260.0019
2024/02/14 04:50:22.00,27.666519429,85.331916957,1261.034
2024/02/14 04:50:23.00,27.666542552,85.331931756,1263.0142
2024/02/14 04:50:24.00,27.66654188,85.331945351,1261.7228
2024/02/14 04:50:25.00,27.666530566,85.331889761,1260.3874
2024/02/14 04:50:26.00,27.666550065,85.331943999,1256.5955
2024/02/14 04:50:27.00,27.666498915,85.331931451,1258.5921
2024/02/14 04:50:28.00,27.666508746,85.331891308,1254.4369
2024/02/14 04:50:29.00,27.666507598,85.331921772,1255.5611
2024/02/14 04:50:30.00,27.66649476,85.331901381,1256.7507
2024/02/14 04:50:31.00,27.666521062,85.331868611,1247.1935
2024/02/14 04:50:32.00,27.666544547,85.331932866,1259.7875
2024/02/14 04:50:33.00,27.666514215,85.331847445,1248.5265
2024/02/14 04:50:34.00,27.666495579,85.331878662,1245.5245
2024/02/14 04:50:35.00,27.666511781,85.331883493,1242.4401
2024/02/14 04:50:36.00,27.666546366,85.331929246,1254.4693
2024/02/14 04:50:37.00,27.666503689,85.331898666,1243.3061
2024/02/14 04:50:38.00,27.666543658,85.331918209,1257.6287
2024/02/14 04:50:39.00,27.666518697,85.331894492,1259.4209
2024/02/14 04:50:40.00,27.666547741,85.331935888,1255.1275
2024/02/14 04:50:41.00,27.666517835,85.331879035,1253.0466
2024/02/14 04:50:42.00,27.666535519,85.331910271,1255.0967
2024/02/14 04:50:43.00,27.666515001,85.331950689,1256.2678
2024/02/14 04:50:44.00,27.66650804,85.331925064,1249.9932
2024/02/14 04:50:45.00,27.666491954,85.331889375,1255.0028
2024/02/14 04:50:46.00,27.666536942,85.331924704,1251.914
2024/02/14 04:50:47.00,27.666505834,85.331900996,1253.8929
2024/02/14 04:50:48.00,27.66650126,85.331929679,1256.0764
2024/02/14 04:50:49.00,27.666551027,85.33193746,1257.3853
2024/02/14 04:50:50.00,27.66651464,85.331955201,1255.9363
2024/02/14 04:50:51.00,27.666500509,85.331927691,1257.4882
2024/02/14 04:50:52.00,27.666506583,85.331916643,1248.6948
2024/02/14 04:50:53.00,27.666520529,85.33189415,1260.0038
2024/02/14 04:50:54.00,27.666543817,85.331919516,1251.8271
2024/02/14 04:50:55.00,27.666528223,85.331901385,1255.5425
2024/02/14 04:50:56.00,27.666489389,85.33189981,1256.1463
2024/02/14 04:50:57.00,27.666530637,85.331879572,1251.8203
2024/02/14 04:50:58.00,27.666489175,85.331888226,1247.2795
2024/02/14 04:50:59.00,27.666503721,85.331919339,1248.1067
2024/02/14 04:51:00.00,27.666527778,85.331881422,1244.8886
2024/02/14 04:51:01.00,27.666482248,85.3318654,1242.4425
2024/02/14 04:51:02.00,27.666537815,85.331908302,1257.6079
2024/02/14 04:51:03.00,27.666521481,85.331863362,1253.5824
2024/02/14 04:51:04.00,27.66652047,85.331894104,1260.008
2024/02/14 04:51:05.00,27.666492471,85.331894638,1251.1636
2024/02/14 04:51:06.00,27.66653627,85.331894364,1249.2486
2024/02/14 04:51:07.00,27.66651603,85.331888188,1251.0918
2024/02/14 04:51:08.00,27.666497604,85.331907752,1253.3265
2024/02/14 04:51:09.00,27.666493135,85.331865521,1244.4101
2024/02/14 04:51:10.00,27.666493883,85.331867429,1243.0105
2024/02/14 04:51:11.00,27.666536745,85.331884955,1249.4094
2024/02/14 04:51:12.00,27.666506922,85.33192156,1250.3812
2024/02/14 04:51:13.00,27.666496514,85.331895155,1241.9068
2024/02/14 04:51:14.00,27.666511908,85.331933175,1251.9839
2024/02/14 04:51:15.00,27.666511391,85.331911605,1257.0011
2024/02/14 04:51:16.00,27.666525427,85.331898393,1253.7599
2024/02/14 04:51:17.00,27.666520912,85.33187736,1252.8824
2024/02/14 04:51:18.00,27.666538192,85.331922046,1255.3539
2024/02/14 04:51:19.00,27.666500056,85.331916006,1248.9523
2024/02/14 04:51:20.00,27.666540283,85.331923291,1249.2832
2024/02/14 04:51:21.00,27.666503927,85.331892414,1244.7915
2024/02/14 04:51:22.00,27.666504405,85.331915488,1250.1363
2024/02/14 04:51:23.00,27.666541903,85.331908082,1247.7252
2024/02/14 04:51:24.00,27.66650564,85.331907131,1244.7629
2024/02/14 04:51:25.00,27.666546809,85.331905395,1246.1212
2024/02/14 04:51:26.00,27.666522046,85.331863373,1249.7958
2024/02/14 04:51:27.00,27.666543429,85.331904724,1253.4621
2024/02/14 04:51:28.00,27.666535739,85.331887043,1251.659
2024/02/14 04:51:29.00,27.666534981,85.33189222,1250.2716
2024/02/14 04:51:30.00,27.666496648,85.331900979,1249.3412
2024/02/14 04:51:31.00,27.666538244,85.331920241,1254.9202
2024/02/14 04:51:32.00,27.666514475,85.331892087,1250.0595
2024/02/14 04:51:33.00,27.666547853,85.331915317,1255.3945
2024/02/14 04:51:34.00,27.666516777,85.331942642,1256.3418
2024/02/14 04:51:35.00,27.666522068,85.331938989,1256.7026
2024/02/14 04:51:36.00,27.666544332,85.331937695,1256.4284
2024/02/14 04:51:37.00,27.666517366,85.331888087,1256.7541
2024/02/14 04:51:38.00,27.66650796,85.331878303,1248.948
2024/02/14 04:51:39.00,27.666533267,85.33193409,1257.5341
2024/02/14 04:51:40.00,27.666505756,85.331904718,1254.6475
2024/02/14 04:51:41.00,27.666555291,85.331932503,1261.4608
2024/02/14 04:51:42.00,27.666526105,85.331898489,1251.0249
2024/02/14 04:51:43.00,27.666509437,85.331913612,1254.8024
2024/02/14 04:51:44.00,27.666522475,85.331915765,1250.1103
2024/02/14 04:51:45.00,27.666530959,85.331938727,1250.6153
2024/02/14 04:51:46.00,27.666543871,85.331960933,1256.3558
2024/02/14 04:51:47.00,27.666522082,85.331890114,1254.7907
2024/02/14 04:51:48.00,27.666507509,85.331905343,1255.1266
2024/02/14 04:51:49.00,27.666533222,85.33192764,1255.8834
2024/02/14 04:51:50.00,27.666512788,85.331904594,1246.858
2024/02/14 04:51:51.00,27.666539822,85.331907398,1250.3147
2024/02/14 04:51:52.00,27.66652696,85.331897195,1254.3013
2024/02/14 04:51:53.00,27.666523782,85.331896872,1252.0976
2024/02/14 04:51:54.00,27.666503291,85.331887051,1248.6063
2024/02/14 04:51:55.00,27.666529322,85.331937611,1258.36
2024/02/14 04:51:56.00,27.666534671,85.331951123,1255.3166
2024/02/14 04:51:57.00,27.666524116,85.331917189,1256.1142
2024/02/14 04:51:58.00,27.666511547,85.331915375,1252.9961
2024/02/14 04:51:59.00,27.666542096,85.331933095,1252.347
2024/02/14 04:52:00.00,27.666522936,85.331917785,1255.7544
2024/02/14 04:52:01.00,27.666544048,85.331942045,1255.2576
2024/02/14 04:52:02.00,27.666531459,85.331919472,1262.4524
2024/02/14 04:52:03.00,27.666510409,85.331913915,1253.6221
2024/02/14 04:52:04.00,27.666536075,85.331947852,1255.8352
2024/02/14 04:52:05.00,27.666506448,85.331917491,1257.7195
2024/02/14 04:52:06.00,27.666521735,85.331936241,1250.3365
2024/02/14 04:52:07.00,27.666542627,85.331924148,1261.3801
2024/02/14 04:52:08.00,27.666516803,85.33193015,1254.9497
2024/02/14 04:52:09.00,27.666543917,85.331936652,1253.4941
2024/02/14 04:52:10.00,27.666493949,85.331879623,1246.9408
2024/02/14 04:52:11.00,27.666503901,85.331914,1253.1948
2024/02/14 04:52:12.00,27.666507398,85.331889516,1250.4799
2024/02/14 04:52:13.00,27.66651624,85.331955322,1256.1277
2024/02/14 04:52:14.00,27.666503432,85.331916137,1252.9937
2024/02/14 04:52:15.00,27.666543405,85.331920457,1258.7002
2024/02/14 04:52:16.00,27.666494831,85.331893541,1255.8449
2024/02/14 04:52:17.00,27.666557659,85.331945733,1257.2395
2024/02/14 04:52:18.00,27.666502793,85.331896272,1252.0937
2024/02/14 04:52:19.00,27.666524498,85.3318956,1258.3603
2024/02/14 04:52:20.00,27.666510998,85.331942749,1259.2359
2024/02/14 04:52:21.00,27.666512418,85.3319348,1254.2373
2024/02/14 04:52:22.00,27.666488556,85.331908945,1258.7672
2024/02/14 04:52:23.00,27.666518105,85.331941197,1260.3371
2024/02/14 04:52:24.00,27.666549071,85.331930342,1261.2157
2024/02/14 04:52:25.00,27.666520868,85.331880914,1254.6882
2024/02/14 04:52:26.00,27.666503534,85.331920796,1261.3897
2024/02/14 04:52:27.00,27.666516626,85.331878698,1256.1161
2024/02/14 04:52:28.00,27.666513427,85.331926881,1255.53
2024/02/14 04:52:29.00,27.666519043,85.331933291,1261.6266
2024/02/14 04:52:30.00,27.666544851,85.33193625,1260.265
2024/02/14 04:52:31.00,27.666504041,85.331907389,1257.8625
2024/02/14 04:52:32.00,27.6665288,85.331934412,1256.051
2024/02/14 04:52:33.00,27.666539512,85.33194321,1256.1278
2024/02/14 04:52:34.00,27.666497188,85.331902761,1251.8939
2024/02/14 04:52:35.00,27.666539674,85.331946501,1261.5765
2024/02/14 04:52:36.00,27.666524447,85.331931933,1254.392
2024/02/14 04:52:37.00,27.666515818,85.331942282,1257.1768
2024/02/14 04:52:38.00,27.666535727,85.33193647,1252.7747
2024/02/14 04:52:39.00,27.666537642,85.331931459,1257.2243
2024/02/14 04:52:40.00,27.666521366,85.331938594,1253.4721
2024/02/14 04:52:41.00,27.666495947,85.331907381,1257.4093
2024/02/14 04:52:42.00,27.666541042,85.331937641,1260.7733
2024/02/14 04:52:43.00,27.666519633,85.331943725,1251.9975
2024/02/14 04:52:44.00,27.666528202,85.331938442,1254.7131
2024/02/14 04:52:45.00,27.666513807,85.331942326,1253.8996
2024/02/14 04:52:46.00,27.666513298,85.331927041,1255.531
2024/02/14 04:52:47.00,27.666512534,85.331944297,1251.9466
2024/02/14 04:52:48.00,27.666510144,85.331942894,1258.5607
2024/02/14 04:52:49.00,27.666539258,85.331919956,1256.8203
2024/02/14 04:52:50.00,27.666547666,85.331916997,1254.9219
2024/02/14 04:52:51.00,27.666496955,85.331911917,1252.4721
2024/02/14 04:52:52.00,27.666537732,85.331897556,1250.8129
2024/02/14 04:52:53.00,27.666560123,85.331948594,1255.1617
2024/02/14 04:52:54.00,27.666548407,85.331935691,1261.8565
2024/02/14 04:52:55.00,27.666511527,85.331915531,1252.9851
2024/02/14 04:52:56.00,27.666496294,85.331908559,1256.7512
2024/02/14 04:52:57.00,27.666485715,85.3319152,1258.2203
2024/02/14 04:52:58.00,27.666551519,85.331940725,1256.8872
2024/02/14 04:52:59.00,27.666500092,85.331891517,1243.9331
2024/02/14 04:53:00.00,27.666532365,85.331933101,1264.392
2024/02/14 04:53:01.00,27.666507233,85.331963905,1256.6803
2024/02/14 04:53:02.00,27.666555524,85.331931518,1251.8913
2024/02/14 04:53:03.00,27.666547488,85.331943213,1260.0045
2024/02/14 04:53:04.00,27.666541877,85.331917321,1256.8254
2024/02/14 04:53:05.00,27.666534023,85.331933645,1257.9986
2024/02/14 04:53:06.00,27.666553168,85.331939007,1253.0792
2024/02/14 04:53:07.00,27.66654896,85.331933875,1252.3834
2024/02/14 04:53:08.00,27.666540563,85.331919152,1256.8885
2024/02/14 04:53:09.00,27.666496917,85.331937045,1261.2292
2024/02/14 04:53:10.00,27.666495461,85.331931497,1260.5436
2024/02/14 04:53:11.00,27.666523901,85.331927649,1258.6033
2024/02/14 04:53:12.00,27.666511105,85.331945745,1250.9031
2024/02/14 04:53:13.00,27.666507359,85.331879948,1242.1222
2024/02/14 04:53:14.00,27.666551369,85.331941856,1259.5207
2024/02/14 04:53:15.00,27.666542424,85.331898103,1246.2411
2024/02/14 04:53:16.00,27.666550953,85.331921451,1253.0132
2024/02/14 04:53:17.00,27.666522362,85.331905827,1256.4145
2024/02/14 04:53:18.00,27.666497004,85.331867981,1245.7654
2024/02/14 04:53:19.00,27.666508302,85.33191344,1251.812
2024/02/14 04:53:20.00,27.666484553,85.331864526,1244.0026
2024/02/14 04:53:21.00,27.666543583,85.331937805,1252.426
2024/02/14 04:53:22.00,27.666549932,85.33195286,1256.7786
2024/02/14 04:53:23.00,27.666480142,85.33187129,1243.4558
2024/02/14 04:53:24.00,27.666544304,85.331941013,1255.1676
2024/02/14 04:53:25.00,27.6665414,85.331912784,1255.1235
2024/02/14 04:53:26.00,27.666530768,85.331915192,1254.3063
2024/02/14 04:53:27.00,27.66654785,85.331949135,1261.9174
2024/02/14 04:53:28.00,27.666537609,85.33193979,1261.5453
2024/02/14 04:53:29.00,27.666562121,85.331945298,1263.5384
2024/02/14 04:53:30.00,27.666545699,85.331933118,1254.3835
2024/02/14 04:53:31.00,27.666498897,85.331937691,1260.4564
2024/02/14 04:53:32.00,27.666520322,85.331930972,1256.8851
2024/02/14 04:53:33.00,27.666525231,85.331917244,1261.1502
2024/02/14 04:53:34.00,27.666548697,85.331943501,1262.7418
2024/02/14 04:53:35.00,27.666542154,85.331924151,1255.0124
2024/02/14 04:53:36.00,27.666505585,85.331933847,1259.2763
2024/02/14 04:53:37.00,27.666535717,85.33189759,1256.2358
2024/02/14 04:53:38.00,27.666534499,85.331960703,1258.2857
2024/02/14 04:53:39.00,27.666553164,85.331955968,1258.4992
2024/02/14 04:53:40.00,27.666502546,85.33191654,1253.815
2024/02/14 04:53:41.00,27.666558666,85.331925342,1259.6884
2024/02/14 04:53:42.00,27.666532017,85.331912403,1261.0318
2024/02/14 04:53:43.00,27.666540822,85.331898796,1261.6954
2024/02/14 04:53:44.00,27.666566427,85.331941885,1256.6962
2024/02/14 04:53:45.00,27.666551542,85.331921479,1257.7936
2024/02/14 04:53:46.00,27.666533966,85.331937426,1254.7981
2024/02/14 04:53:47.00,27.666530365,85.331910791,1253.833
2024/02/14 04:53:48.00,27.666551149,85.331943606,1255.383
2024/02/14 04:53:49.00,27.666541146,85.331903204,1259.5824
2024/02/14 04:53:50.00,27.666526245,85.331925561,1251.597
2024/02/14 04:53:51.00,27.666528067,85.331904228,1250.9068
2024/02/14 04:53:52.00,27.666507718,85.331882451,1241.7557
2024/02/14 04:53:53.00,27.666522955,85.331942812,1254.828
2024/02/14 04:53:54.00,27.666530391,85.331904982,1250.2049
2024/02/14 04:53:55.00,27.666524887,85.331923851,1248.3828
2024/02/14 04:53:56.00,27.666520427,85.331884257,1249.7563
2024/02/14 04:53:57.00,27.666498932,85.331889001,1252.3626
2024/02/14 04:53:58.00,27.66654546,85.331936942,1250.7723
2024/02/14 04:53:59.00,27.666534293,85.331922589,1256.6819
2024/02/14 04:54:00.00,27.666535388,85.331954933,1253.4316
2024/02/14 04:54:01.00,27.66651568,85.331908365,1243.9387
2024/02/14 04:54:02.00,27.666500094,85.33187759,1251.4976
2024/02/14 04:54:03.00,27.666513808,85.331916941,1257.9353
2024/02/14 04:54:04.00,27.666521777,85.331902125,1250.9502
2024/02/14 04:54:05.00,27.666540924,85.331942537,1249.8236
2024/02/14 04:54:06.00,27.666559847,85.331938509,1252.6443
2024/02/14 04:54:07.00,27.666552986,85.331931694,1252.3096
2024/02/14 04:54:08.00,27.666502372,85.331891521,1253.5653
2024/02/14 04:54:09.00,27.666505326,85.331895074,1252.2093
2024/02/14 04:54:10.00,27.666551532,85.331934376,1255.017
2024/02/14 04:54:11.00,27.666548187,85.33193994,1251.5593
2024/02/14 04:54:12.00,27.666534451,85.33189776,1254.7201
2024/02/14 04:54:13.00,27.666524251,85.331928358,1253.2323
2024/02/14 04:54:14.00,27.666537909,85.33195027,1254.6442
2024/02/14 04:54:15.00,27.666540839,85.331919368,1253.7057
2024/02/14 04:54:16.00,27.666533001,85.331943872,1258.6224
2024/02/14 04:54:17.00,27.666519833,85.331929135,1257.1874
2024/02/14 04:54:18.00,27.666539837,85.33192673,1257.1316
2024/02/14 04:54:19.00,27.666544299,85.331929826,1252.4962
2024/02/14 04:54:20.00,27.666533763,85.331902945,1256.8949
2024/02/14 04:54:21.00,27.666539265,85.331926217,1261.7147
2024/02/14 04:54:22.00,27.666554446,85.331948274,1256.1139
2024/02/14 04:54:23.00,27.666543771,85.331950937,1262.2819
2024/02/14 04:54:24.00,27.66653202,85.331936443,1249.9693
2024/02/14 04:54:25.00,27.666533476,85.331932103,1264.3697
2024/02/14 04:54:26.00,27.666566736,85.331939155,1261.7476
2024/02/14 04:54:27.00,27.666528278,85.331941283,1253.1435
2024/02/14 04:54:28.00,27.666558021,85.331925296,1256.2935
2024/02/14 04:54:29.00,27.666522403,85.331945128,1260.5249
2024/02/14 04:54:30.00,27.66651219,85.331918581,1252.0301
2024/02/14 04:54:31.00,27.666525509,85.331947271,1261.6947
2024/02/14 04:54:32.00,27.666516163,85.331911724,1256.4777
2024/02/14 04:54:33.00,27.666555181,85.331970173,1259.0376
2024/02/14 04:54:34.00,27.666564351,85.331936493,1253.7055
2024/02/14 04:54:35.00,27.666564459,85.331953125,1257.4934
2024/02/14 04:54:36.00,27.666543865,85.331923104,1257.6261
2024/02/14 04:54:37.00,27.666538333,85.331922137,1256.2352
