GPST,x_x,y_x,z_x,ns,sdx(m),sdy(m),sdz(m),vx(m/s),vy(m/s),vz(m/s)
2024/02/14 04:19:28.00,461332.1561,5634451.4674,2945940.6784,13.0,2.1526,6.883,4.2543,0.00394,0.01413,-0.014
2024/02/14 04:19:29.00,461332.0907,5634451.5546,2945940.9186,13.0,2.1526,6.8835,4.2544,-0.01285,-0.07268,-0.01953
2024/02/14 04:19:30.00,461332.155,5634451.6329,2945940.7501,13.0,2.1526,6.8839,4.2544,0.01059,0.00316,-0.00138
2024/02/14 04:19:31.00,461332.1431,5634451.2907,2945940.6631,13.0,2.1526,6.8843,4.2545,0.00565,-0.02572,-0.02712
2024/02/14 04:19:32.00,461332.2257,5634451.0628,2945940.4874,13.0,2.1526,6.8847,4.2546,-0.00935,0.04126,0.02129
2024/02/14 04:19:33.00,461332.169,5634451.0143,2945940.5977,13.0,2.1526,6.8851,4.2547,-0.00325,-0.06164,-0.03899
2024/02/14 04:19:34.00,461332.1889,5634451.0182,2945940.6429,13.0,2.1526,6.8856,4.2548,-0.017,-0.06557,-0.03867
2024/02/14 04:19:35.00,461332.1637,5634450.8893,2945940.4548,13.0,2.1525,6.886,4.2549,0.00193,-0.01919,0.00371
2024/02/14 04:19:36.00,461332.1769,5634450.6205,2945940.1757,13.0,2.1525,6.8864,4.2549,0.00285,0.03986,0.00524
2024/02/14 04:19:37.00,461332.1208,5634450.4632,2945940.2571,13.0,2.1525,6.8868,4.255,0.00033,0.00532,-0.00464
2024/02/14 04:19:38.00,461332.2235,5634450.8426,2945940.4816,13.0,2.1525,6.8872,4.2551,-0.0013,-0.02452,-0.00309
2024/02/14 04:19:39.00,461332.2227,5634450.9821,2945940.7701,13.0,2.1525,6.8877,4.2552,-0.02665,-0.07688,-0.03349
2024/02/14 04:19:40.00,461332.3254,5634450.613,2945940.4752,13.0,2.1525,6.8881,4.2553,0.00997,0.01649,-0.00825
2024/02/14 04:19:41.00,461332.2903,5634450.4146,2945940.3198,13.0,2.1525,6.8885,4.2553,0.01684,-0.01828,-0.01684
2024/02/14 04:19:42.00,461332.3433,5634450.4479,2945940.3527,13.0,2.1525,6.8889,4.2554,-0.00353,-0.04312,-0.02199
2024/02/14 04:19:43.00,461332.2963,5634450.7568,2945940.6269,13.0,2.1525,6.8893,4.2555,0.01045,0.00705,0.02705
2024/02/14 04:19:44.00,461332.3114,5634450.8447,2945940.6256,13.0,2.1524,6.8898,4.2556,-0.00453,-0.02633,-0.00898
2024/02/14 04:19:45.00,461332.2744,5634450.6792,2945940.6147,13.0,2.1524,6.8902,4.2557,-0.00075,-0.05947,-0.00377
2024/02/14 04:19:46.00,461332.3352,5634450.1705,2945940.2148,13.0,2.1524,6.8906,4.2557,0.0052,0.01862,0.01571
2024/02/14 04:19:47.00,461332.263,5634450.3585,2945940.183,13.0,2.1524,6.891,4.2558,0.00945,0.04057,-0.01738
2024/02/14 04:19:48.00,461332.2333,5634450.6318,2945940.3171,13.0,2.1524,6.8914,4.2559,0.01212,-0.00437,0.01556
2024/02/14 04:19:49.00,461332.2815,5634450.7758,2945940.4149,13.0,2.1524,6.8918,4.256,0.0193,0.08177,0.0259
2024/02/14 04:19:50.00,461332.2935,5634450.5231,2945940.379,13.0,2.1524,6.8923,4.256,0.01667,0.0515,-0.00134
2024/02/14 04:19:51.00,461332.3266,5634450.2174,2945940.2909,13.0,2.1524,6.8927,4.2561,0.02103,0.03628,0.00865
2024/02/14 04:19:52.00,461332.4169,5634449.8246,2945940.0022,13.0,2.1524,6.8931,4.2562,0.00207,0.00903,-0.01524
2024/02/14 04:19:53.00,461332.3825,5634449.8841,2945940.1924,13.0,2.1524,6.8935,4.2563,-0.00694,0.04254,0.0221
2024/02/14 04:19:54.00,461332.3838,5634449.8825,2945940.3731,13.0,2.1523,6.8939,4.2564,0.00769,-0.05179,-0.05005
2024/02/14 04:19:55.00,461332.369,5634449.8308,2945940.4227,13.0,2.1523,6.8943,4.2564,-0.02838,-0.02615,-0.05418
2024/02/14 04:19:56.00,461332.3245,5634449.6561,2945940.296,13.0,2.1523,6.8948,4.2565,0.00435,-0.00492,-0.02946
2024/02/14 04:19:57.00,461332.3588,5634449.3482,2945940.0931,13.0,2.1523,6.8952,4.2566,-0.02164,0.00533,-0.005
2024/02/14 04:19:58.00,461332.4053,5634449.3596,2945939.8432,13.0,2.1523,6.8956,4.2567,0.00242,-0.02901,-0.0293
2024/02/14 04:19:59.00,461332.4162,5634449.3875,2945939.9451,13.0,2.1523,6.896,4.2567,0.00726,0.03055,-0.00795
2024/02/14 04:20:00.00,461332.3912,5634449.6403,2945940.1686,13.0,2.1523,6.8964,4.2568,-0.00757,-0.02488,-0.01955
2024/02/14 04:20:01.00,461332.4992,5634449.7619,2945940.252,13.0,2.1523,6.8968,4.2569,0.00117,0.01652,-0.00116
2024/02/14 04:20:02.00,461332.586,5634449.8619,2945940.3415,13.0,2.1523,6.8973,4.257,0.00399,-0.0004,0.00396
2024/02/14 04:20:03.00,461332.6167,5634449.6931,2945940.1884,13.0,2.1522,6.8977,4.257,-0.00982,-0.0677,-0.03604
2024/02/14 04:20:04.00,461332.7004,5634449.7048,2945940.0208,13.0,2.1522,6.8981,4.2571,-0.00366,-0.08674,-0.04376
2024/02/14 04:20:05.00,461332.6518,5634449.5127,2945939.9133,13.0,2.1522,6.8985,4.2572,0.00645,-0.04402,-0.00865
2024/02/14 04:20:06.00,461332.6985,5634449.7173,2945940.1902,13.0,2.1522,6.8989,4.2573,-0.00958,-0.01887,-0.01995
2024/02/14 04:20:07.00,461332.7341,5634449.9885,2945940.2516,13.0,2.1522,6.8993,4.2573,0.01337,-0.04322,-0.02444
2024/02/14 04:20:08.00,461332.6807,5634449.9662,2945940.3627,13.0,2.1522,6.8998,4.2574,0.00493,-0.00066,-0.00179
2024/02/14 04:20:09.00,461332.7038,5634449.7004,2945940.1014,13.0,2.1522,6.9002,4.2575,0.02018,-0.0058,0.01948
2024/02/14 04:20:10.00,461332.6375,5634449.6854,2945940.0802,13.0,2.1522,6.9006,4.2576,-0.00337,0.01523,-0.00461
2024/02/14 04:20:11.00,461332.6955,5634449.4949,2945939.964,13.0,2.1522,6.901,4.2576,0.0088,-0.02687,-0.00575
2024/02/14 04:20:12.00,461332.7223,5634449.5659,2945940.0821,13.0,2.1522,6.9014,4.2577,-0.01028,-0.04353,-0.04102
2024/02/14 04:20:13.00,461332.728,5634449.592,2945940.1096,13.0,2.1521,6.9018,4.2578,0.00373,-0.02193,-0.06775
2024/02/14 04:20:14.00,461332.6573,5634449.5851,2945940.4233,13.0,2.1521,6.9023,4.2579,-0.00135,0.03562,0.03204
2024/02/14 04:20:15.00,461332.6713,5634449.7635,2945940.4703,13.0,2.1521,6.9027,4.2579,-0.0027,-0.01447,0.0091
2024/02/14 04:20:16.00,461332.6849,5634449.7553,2945940.4328,13.0,2.1521,6.9031,4.258,-0.00441,-0.00536,0.01838
2024/02/14 04:20:17.00,461332.6709,5634449.581,2945940.2626,13.0,2.1521,6.9035,4.2581,0.01278,0.01275,0.01267
2024/02/14 04:20:18.00,461332.7203,5634449.7081,2945940.111,13.0,2.1521,6.9039,4.2582,-0.00672,0.01287,-0.00162
2024/02/14 04:20:19.00,461332.7463,5634449.8533,2945940.0242,13.0,2.1521,6.9043,4.2582,0.01462,0.04787,0.01641
2024/02/14 04:20:20.00,461332.7569,5634449.9792,2945940.0021,13.0,2.1521,6.9047,4.2583,0.00771,0.01505,-0.00098
2024/02/14 04:20:21.00,461332.7793,5634450.1178,2945940.1465,13.0,2.1521,6.9052,4.2584,-0.0265,-0.07775,-0.03477
2024/02/14 04:20:22.00,461332.7702,5634450.2035,2945940.3811,13.0,2.152,6.9056,4.2584,-0.01597,0.05469,0.0288
2024/02/14 04:20:23.00,461332.7294,5634450.3576,2945940.6333,13.0,2.152,6.906,4.2585,0.01838,0.03605,0.01211
2024/02/14 04:20:24.00,461332.8282,5634450.4144,2945940.5617,13.0,2.152,6.9064,4.2586,-0.00384,-0.03747,-0.01825
2024/02/14 04:20:25.00,461332.7759,5634450.3738,2945940.3603,13.0,2.152,6.9068,4.2587,-0.0037,-0.07309,-0.02397
2024/02/14 04:20:26.00,461332.7232,5634450.1795,2945940.0741,13.0,2.152,6.9072,4.2587,0.00921,0.01035,0.00663
2024/02/14 04:20:27.00,461332.6975,5634450.3197,2945940.0225,13.0,2.152,6.9076,4.2588,0.0001,0.01774,-0.01169
2024/02/14 04:20:28.00,461332.7392,5634450.2407,2945939.9273,13.0,2.152,6.908,4.2589,-0.01972,-0.02213,-0.0082
2024/02/14 04:20:29.00,461332.7315,5634450.4505,2945940.1322,13.0,2.152,6.9085,4.2589,-0.00252,-0.01484,-0.02996
2024/02/14 04:20:30.00,461332.6935,5634450.7972,2945940.3792,13.0,2.152,6.9089,4.259,-0.00698,0.02635,0.01754
2024/02/14 04:20:31.00,461332.546,5634450.9464,2945940.6321,13.0,2.152,6.9093,4.2591,-0.01241,-0.02316,0.00289
2024/02/14 04:20:32.00,461332.5494,5634450.8994,2945940.4508,13.0,2.152,6.9097,4.2592,0.01313,-0.01878,-0.01164
2024/02/14 04:20:33.00,461332.4732,5634450.8963,2945940.5109,13.0,2.1519,6.9101,4.2592,0.00342,0.03267,0.02012
2024/02/14 04:20:34.00,461332.5017,5634450.7437,2945940.3519,13.0,2.1519,6.9105,4.2593,0.01084,0.02292,0.00162
2024/02/14 04:20:35.00,461332.5197,5634450.5007,2945940.2325,13.0,2.1519,6.9109,4.2594,0.00808,-0.0037,0.00019
2024/02/14 04:20:36.00,461332.5536,5634450.4315,2945939.9876,13.0,2.1519,6.9113,4.2594,-0.00313,-0.00305,0.01091
2024/02/14 04:20:37.00,461332.5358,5634450.4497,2945939.9598,13.0,2.1519,6.9118,4.2595,-0.02117,-0.0485,-0.03287
2024/02/14 04:20:38.00,461332.4968,5634450.569,2945940.0783,13.0,2.1519,6.9122,4.2596,0.00494,0.03767,-0.00969
2024/02/14 04:20:39.00,461332.4731,5634450.8175,2945940.1765,13.0,2.1519,6.9126,4.2596,-0.02683,-0.00595,0.01325
2024/02/14 04:20:40.00,461332.415,5634450.9608,2945940.3513,13.0,2.1519,6.913,4.2597,0.0035,-0.02851,-0.01103
2024/02/14 04:20:41.00,461332.3626,5634451.1693,2945940.4188,13.0,2.1519,6.9134,4.2598,-0.00785,-0.00058,-0.01836
2024/02/14 04:20:42.00,461332.365,5634451.1652,2945940.4391,13.0,2.1519,6.9138,4.2599,-0.00507,-0.01174,-0.00582
2024/02/14 04:20:43.00,461332.3667,5634451.0349,2945940.4079,13.0,2.1518,6.9142,4.2599,0.00355,-0.04721,-0.04411
2024/02/14 04:20:44.00,461332.3241,5634451.0568,2945940.312,13.0,2.1518,6.9146,4.26,-0.00011,-0.00909,0.01724
2024/02/14 04:20:45.00,461332.4452,5634451.0068,2945940.1959,13.0,2.1518,6.915,4.2601,-0.01441,-0.03777,-0.04011
2024/02/14 04:20:46.00,461332.4136,5634450.866,2945940.0672,13.0,2.1518,6.9154,4.2601,-0.01964,-0.04292,-0.03511
2024/02/14 04:20:47.00,461332.4564,5634450.7459,2945939.764,13.0,2.1518,6.9159,4.2602,0.01827,0.02921,-0.01702
2024/02/14 04:20:48.00,461332.4129,5634450.7864,2945939.8072,13.0,2.1518,6.9163,4.2603,-2e-05,-0.00869,0.00452
2024/02/14 04:20:49.00,461332.3678,5634450.8025,2945939.8125,13.0,2.1518,6.9167,4.2603,0.01879,0.00853,-0.00362
2024/02/14 04:20:50.00,461332.2848,5634450.7706,2945939.7977,13.0,2.1518,6.9171,4.2604,0.01964,-0.01917,-0.00978
2024/02/14 04:20:51.00,461332.2639,5634451.0573,2945940.1246,13.0,2.1518,6.9175,4.2605,0.00105,0.00967,0.02333
2024/02/14 04:20:52.00,461332.2771,5634451.5448,2945940.4459,13.0,2.1518,6.9179,4.2605,-0.00701,0.03308,0.01119
2024/02/14 04:20:53.00,461332.23,5634451.4833,2945940.5055,13.0,2.1517,6.9183,4.2606,-0.00016,0.04169,-0.01767
2024/02/14 04:20:54.00,461332.1352,5634451.5346,2945940.6339,13.0,2.1517,6.9187,4.2607,-0.0207,-0.02502,-0.00084
2024/02/14 04:20:55.00,461332.0939,5634451.6779,2945940.4844,13.0,2.1517,6.9191,4.2607,-0.00626,0.0054,-0.0079
2024/02/14 04:20:56.00,461332.0984,5634451.423,2945940.4708,13.0,2.1517,6.9195,4.2608,-0.00961,-0.01765,-0.0414
2024/02/14 04:20:57.00,461332.1085,5634451.3712,2945940.331,13.0,2.1517,6.92,4.2609,0.00711,-0.01637,-0.00196
2024/02/14 04:20:58.00,461332.1902,5634451.0389,2945940.1703,13.0,2.1517,6.9204,4.2609,-0.01163,-0.01967,-0.03608
2024/02/14 04:20:59.00,461332.2125,5634450.7796,2945940.0779,13.0,2.1517,6.9208,4.261,-0.00103,-0.00716,-0.01832
2024/02/14 04:21:00.00,461332.2229,5634450.7003,2945939.8573,13.0,2.1517,6.9212,4.2611,0.01021,-0.02128,-0.01259
2024/02/14 04:21:01.00,461332.2234,5634450.7907,2945939.8786,13.0,2.1517,6.9216,4.2611,-7e-05,0.0028,0.00505
2024/02/14 04:21:02.00,461332.2975,5634450.6541,2945939.7932,13.0,2.1517,6.922,4.2612,0.01234,0.02271,0.00374
2024/02/14 04:21:03.00,461332.189,5634450.7763,2945939.9249,13.0,2.1517,6.9224,4.2613,0.01306,0.05923,0.03633
2024/02/14 04:21:04.00,461332.2079,5634450.9478,2945940.1031,13.0,2.1516,6.9228,4.2613,-0.00773,-0.00074,0.00424
2024/02/14 04:21:05.00,461332.2177,5634450.8325,2945940.2098,13.0,2.1516,6.9232,4.2614,-0.00521,-0.0243,0.0004
2024/02/14 04:21:06.00,461332.2415,5634451.1935,2945940.3559,13.0,2.1516,6.9236,4.2614,0.00873,-0.00567,-0.0071
2024/02/14 04:21:07.00,461332.2374,5634451.2218,2945940.6246,13.0,2.1516,6.924,4.2615,0.01099,-0.01797,-0.00748
2024/02/14 04:21:08.00,461332.2854,5634451.4015,2945940.8413,13.0,2.1516,6.9244,4.2616,0.00375,0.0563,0.0166
2024/02/14 04:21:09.00,461332.303,5634451.589,2945940.9423,13.0,2.1516,6.9248,4.2616,-0.01335,-0.05786,-0.02061
2024/02/14 04:21:10.00,461332.2514,5634451.6338,2945941.199,13.0,2.1516,6.9253,4.2617,-0.01764,0.01577,0.002
2024/02/14 04:21:11.00,461332.2648,5634451.6359,2945941.0616,13.0,2.1516,6.9257,4.2618,-0.00102,-0.01184,-0.00595
2024/02/14 04:21:12.00,461332.3247,5634451.5766,2945941.0187,13.0,2.1516,6.9261,4.2618,-0.00147,-0.01917,-0.01967
2024/02/14 04:21:13.00,461332.3926,5634451.4484,2945940.8265,13.0,2.1516,6.9265,4.2619,0.00088,0.00672,5e-05
2024/02/14 04:21:14.00,461332.4194,5634451.2926,2945940.7838,13.0,2.1516,6.9269,4.262,-0.00817,-0.00653,0.01665
2024/02/14 04:21:15.00,461332.4298,5634451.5211,2945940.8437,13.0,2.1515,6.9273,4.262,-0.00152,-0.01244,0.0004
2024/02/14 04:21:16.00,461332.4132,5634451.2215,2945940.7168,13.0,2.1515,6.9277,4.2621,-0.00614,0.00293,-0.01862
2024/02/14 04:21:17.00,461332.3683,5634451.1328,2945940.4839,13.0,2.1515,6.9281,4.2621,-0.00655,-0.01674,0.00489
2024/02/14 04:21:18.00,461332.4119,5634450.9956,2945940.4409,13.0,2.1515,6.9285,4.2622,-0.00292,0.07679,0.00809
2024/02/14 04:21:19.00,461332.3158,5634450.8696,2945940.252,13.0,2.1515,6.9289,4.2623,0.02106,0.03049,0.01479
2024/02/14 04:21:20.00,461332.3388,5634450.9046,2945940.3803,13.0,2.1515,6.9293,4.2623,-0.02803,-0.11116,-0.06268
2024/02/14 04:21:21.00,461332.2953,5634450.9403,2945940.3324,13.0,2.1515,6.9297,4.2624,0.03528,0.04233,0.0284
2024/02/14 04:21:22.00,461332.3804,5634450.7188,2945940.133,13.0,2.1515,6.9301,4.2625,-0.01609,-0.00174,0.00309
2024/02/14 04:21:23.00,461332.431,5634450.4706,2945939.9913,13.0,2.1515,6.9305,4.2625,-0.01047,-0.02318,-0.0185
2024/02/14 04:21:24.00,461332.5156,5634450.6179,2945939.9457,13.0,2.1515,6.9309,4.2626,-0.00108,-0.0148,0.0123
2024/02/14 04:21:25.00,461332.4877,5634450.5311,2945939.843,13.0,2.1515,6.9313,4.2626,0.00454,0.02637,0.01791
2024/02/14 04:21:26.00,461332.5071,5634450.3963,2945939.7743,13.0,2.1514,6.9318,4.2627,0.00048,-0.02531,0.0002
2024/02/14 04:21:27.00,461332.5025,5634450.4863,2945939.9198,13.0,2.1514,6.9322,4.2628,0.01272,0.03436,-0.00214
2024/02/14 04:21:28.00,461332.5187,5634450.5828,2945939.9974,13.0,2.1514,6.9326,4.2628,-0.01446,-0.01337,-0.02143
2024/02/14 04:21:29.00,461332.5145,5634450.2637,2945939.9902,13.0,2.1514,6.933,4.2629,-0.0043,-0.02026,8e-05
2024/02/14 04:21:30.00,461332.5211,5634450.4048,2945939.949,13.0,2.1514,6.9334,4.2629,-0.01386,0.05193,-0.00193
2024/02/14 04:21:31.00,461332.5,5634450.3505,2945940.094,13.0,2.1514,6.9338,4.263,-0.00125,-0.01794,0.00791
2024/02/14 04:21:32.00,461332.4317,5634450.4848,2945940.1402,13.0,2.1514,6.9342,4.2631,-0.00774,-0.07941,-0.04976
2024/02/14 04:21:33.00,461332.462,5634450.6562,2945940.3179,13.0,2.1514,6.9346,4.2631,-0.00047,-0.04083,-0.02376
2024/02/14 04:21:34.00,461332.5688,5634450.9797,2945940.4483,13.0,2.1514,6.935,4.2632,0.00552,-0.03379,-0.00252
2024/02/14 04:21:35.00,461332.5343,5634451.1438,2945940.5808,13.0,2.1514,6.9354,4.2632,-0.00054,0.08121,-0.00784
2024/02/14 04:21:36.00,461332.4423,5634451.3229,2945940.7459,13.0,2.1514,6.9358,4.2633,0.0051,-0.02697,0.02337
2024/02/14 04:21:37.00,461332.4618,5634451.5414,2945940.833,13.0,2.1514,6.9362,4.2634,0.00626,0.03181,0.00498
2024/02/14 04:21:38.00,461332.4896,5634451.7981,2945940.9718,13.0,2.1513,6.9366,4.2634,-0.01087,-0.03847,-0.0087
2024/02/14 04:21:39.00,461332.4838,5634451.9088,2945940.9859,13.0,2.1513,6.937,4.2635,-0.0083,-0.0097,0.00443
2024/02/14 04:21:40.00,461332.4929,5634451.8229,2945941.1045,13.0,2.1513,6.9374,4.2635,-0.0209,-0.05987,-0.00049
2024/02/14 04:21:41.00,461332.5062,5634451.7384,2945940.9869,13.0,2.1513,6.9378,4.2636,-0.0161,-0.03762,-0.03857
2024/02/14 04:21:42.00,461332.4639,5634451.7897,2945941.0813,13.0,2.1513,6.9382,4.2636,0.0241,0.08132,0.01388
2024/02/14 04:21:43.00,461332.496,5634451.6853,2945940.9581,13.0,2.1513,6.9386,4.2637,-0.01111,-0.04776,0.00772
2024/02/14 04:21:44.00,461332.4505,5634451.6175,2945940.9333,13.0,2.1513,6.939,4.2638,0.00764,-0.04754,0.00183
2024/02/14 04:21:45.00,461332.6069,5634451.8801,2945940.8324,13.0,2.1513,6.9394,4.2638,0.01549,0.06267,0.00965
2024/02/14 04:21:46.00,461332.679,5634451.9009,2945940.5968,13.0,2.1513,6.9398,4.2639,-0.00698,-0.00257,-0.00013
2024/02/14 04:21:47.00,461332.7479,5634451.9087,2945940.9395,13.0,2.1513,6.9402,4.2639,0.00076,-0.01941,-0.02274
2024/02/14 04:21:48.00,461332.7772,5634451.2916,2945940.1908,13.0,2.1513,6.9406,4.264,0.01034,0.07301,0.0271
2024/02/14 04:21:49.00,461332.6478,5634451.1027,2945940.1598,13.0,2.1513,6.941,4.264,0.00993,0.01631,0.00034
2024/02/14 04:21:50.00,461332.6564,5634451.2029,2945940.253,13.0,2.1512,6.9414,4.2641,0.01043,-0.00263,-0.01925
2024/02/14 04:21:51.00,461332.5655,5634451.3351,2945940.4592,13.0,2.1512,6.9418,4.2642,0.01751,0.0509,0.01304
2024/02/14 04:21:52.00,461332.631,5634451.3217,2945940.4363,13.0,2.1512,6.9422,4.2642,-0.00909,0.00919,0.00637
2024/02/14 04:21:53.00,461332.6155,5634451.5302,2945940.6469,13.0,2.1512,6.9426,4.2643,0.00413,0.02517,0.01543
2024/02/14 04:21:54.00,461332.6638,5634451.754,2945940.6478,13.0,2.1512,6.943,4.2643,-0.01288,-0.08098,-0.04424
2024/02/14 04:21:55.00,461332.6303,5634451.7228,2945940.737,13.0,2.1512,6.9434,4.2644,-0.00335,-0.04446,-0.01142
2024/02/14 04:21:56.00,461332.6965,5634451.7595,2945940.7239,13.0,2.1512,6.9438,4.2644,-0.01288,-0.0705,-0.02196
2024/02/14 04:21:57.00,461332.6619,5634451.8401,2945940.8178,13.0,2.1512,6.9442,4.2645,0.006,-0.03809,-0.01343
2024/02/14 04:21:58.00,461332.7233,5634451.8255,2945940.7685,13.0,2.1512,6.9446,4.2645,0.01249,0.03251,0.00412
2024/02/14 04:21:59.00,461332.7253,5634451.7989,2945940.7217,13.0,2.1512,6.945,4.2646,-0.04275,-0.11253,-0.02441
2024/02/14 04:22:00.00,461332.6631,5634451.7002,2945940.7846,13.0,2.1512,6.9454,4.2647,-0.00592,0.02741,-0.02454
2024/02/14 04:22:01.00,461332.6878,5634451.5836,2945940.6102,13.0,2.1512,6.9458,4.2647,0.00153,0.02663,0.00621
2024/02/14 04:22:02.00,461332.6589,5634451.4335,2945940.6512,13.0,2.1511,6.9462,4.2648,0.01135,-0.05503,-0.02859
2024/02/14 04:22:03.00,461332.7034,5634451.2407,2945940.4141,13.0,2.1511,6.9466,4.2648,0.00674,0.03217,0.0088
2024/02/14 04:22:04.00,461332.7536,5634451.142,2945940.4499,13.0,2.1511,6.947,4.2649,0.00139,0.04937,0.04922
2024/02/14 04:22:05.00,461332.7558,5634451.23,2945940.3489,13.0,2.1511,6.9474,4.2649,0.03016,0.09993,0.04126
2024/02/14 04:22:06.00,461332.7042,5634451.2693,2945940.2073,13.0,2.1511,6.9478,4.265,-0.01013,-0.05861,-0.0386
2024/02/14 04:22:07.00,461332.6965,5634451.0032,2945940.1245,13.0,2.1511,6.9482,4.265,0.02788,0.04046,0.0129
2024/02/14 04:22:08.00,461332.6839,5634450.8354,2945939.9374,13.0,2.1511,6.9486,4.2651,0.00363,-0.0199,-0.0054
2024/02/14 04:22:09.00,461332.7047,5634450.8611,2945939.8441,13.0,2.1511,6.949,4.2651,-0.00459,-0.02608,-0.00578
2024/02/14 04:22:10.00,461332.7185,5634451.007,2945939.8562,13.0,2.1511,6.9494,4.2652,-0.00558,0.00912,-0.01472
2024/02/14 04:22:11.00,461332.6883,5634450.9831,2945939.9748,13.0,2.1511,6.9498,4.2652,-0.01298,-0.07615,-0.0405
2024/02/14 04:22:12.00,461332.7135,5634451.1322,2945940.0245,13.0,2.1511,6.9502,4.2653,0.01479,0.00385,-0.00704
2024/02/14 04:22:13.00,461332.6338,5634451.1026,2945940.103,13.0,2.1511,6.9506,4.2653,0.00196,0.02593,-0.01923
2024/02/14 04:22:14.00,461332.7163,5634451.1173,2945940.1627,13.0,2.151,6.951,4.2654,-0.02885,-0.08045,-0.01775
2024/02/14 04:22:15.00,461332.6305,5634451.0223,2945940.2856,13.0,2.151,6.9514,4.2655,0.01065,0.00747,0.03019
2024/02/14 04:22:16.00,461332.6417,5634450.89,2945940.3273,13.0,2.151,6.9518,4.2655,-0.0048,0.01035,-0.02309
2024/02/14 04:22:17.00,461332.6564,5634450.8376,2945940.3638,13.0,2.151,6.9522,4.2656,-0.01559,-0.06659,-0.03201
2024/02/14 04:22:18.00,461332.6135,5634450.8178,2945940.5041,13.0,2.151,6.9526,4.2656,0.00284,-0.00123,0.02277
2024/02/14 04:22:19.00,461332.6041,5634450.8985,2945940.6063,13.0,2.151,6.953,4.2657,0.01668,0.014,0.00341
2024/02/14 04:22:20.00,461332.5274,5634451.2464,2945940.998,13.0,2.151,6.9534,4.2657,0.02063,0.02177,-0.0262
2024/02/14 04:22:21.00,461332.5511,5634451.5381,2945941.1487,13.0,2.151,6.9538,4.2658,-0.00779,-0.01108,0.01152
2024/02/14 04:22:22.00,461332.5706,5634451.5096,2945941.2512,13.0,2.151,6.9542,4.2658,0.00563,-0.02641,-0.04518
2024/02/14 04:22:23.00,461332.5525,5634451.5207,2945941.2009,13.0,2.151,6.9546,4.2659,-0.0129,-0.01342,-0.02871
2024/02/14 04:22:24.00,461332.5822,5634451.4453,2945941.249,13.0,2.151,6.955,4.2659,-0.02299,-0.01932,-0.0141
2024/02/14 04:22:25.00,461332.533,5634451.3629,2945941.1494,13.0,2.151,6.9554,4.266,0.00997,0.01953,-0.01057
2024/02/14 04:22:26.00,461332.5461,5634451.1188,2945941.0191,13.0,2.151,6.9558,4.266,-0.00877,-0.05108,-0.01833
2024/02/14 04:22:27.00,461332.6077,5634451.0003,2945940.9059,13.0,2.151,6.9562,4.2661,0.00551,-0.0004,-0.00613
2024/02/14 04:22:28.00,461332.7167,5634450.8003,2945940.8087,13.0,2.1509,6.9566,4.2661,0.00943,0.00032,-0.00644
2024/02/14 04:22:29.00,461332.7526,5634450.6418,2945940.6814,13.0,2.1509,6.957,4.2662,0.01395,-0.03891,0.00238
2024/02/14 04:22:30.00,461332.7751,5634450.3411,2945940.3837,13.0,2.1509,6.9574,4.2662,-0.00713,-0.02037,-0.00376
2024/02/14 04:22:31.00,461332.7401,5634450.4383,2945940.4838,13.0,2.1509,6.9578,4.2663,0.00457,0.04729,0.02095
2024/02/14 04:22:32.00,461332.743,5634450.6512,2945940.4328,13.0,2.1509,6.9582,4.2663,0.01034,0.00686,-0.019
2024/02/14 04:22:33.00,461332.7271,5634450.8893,2945940.5287,13.0,2.1509,6.9586,4.2664,-0.00599,-0.03486,-0.0222
2024/02/14 04:22:34.00,461332.7366,5634450.9048,2945940.5845,13.0,2.1509,6.959,4.2664,-0.01094,0.01201,-0.02145
2024/02/14 04:22:35.00,461332.7,5634450.9654,2945940.8411,13.0,2.1509,6.9594,4.2665,0.00178,0.02494,0.00233
2024/02/14 04:22:36.00,461332.7138,5634451.3337,2945941.1369,13.0,2.1509,6.9598,4.2665,0.01494,-0.03025,0.01373
2024/02/14 04:22:37.00,461332.6777,5634451.4595,2945941.2804,13.0,2.1509,6.9602,4.2666,0.02305,0.00431,0.00131
2024/02/14 04:22:38.00,461332.6801,5634451.7336,2945941.4132,13.0,2.1509,6.9606,4.2666,0.00684,-0.03662,-0.02994
2024/02/14 04:22:39.00,461332.7215,5634451.6044,2945941.255,13.0,2.1509,6.961,4.2666,0.01743,-0.03667,-0.04406
2024/02/14 04:22:40.00,461332.6945,5634451.4861,2945941.2514,13.0,2.1509,6.9613,4.2667,-0.01498,-0.04766,-0.00691
2024/02/14 04:22:41.00,461332.6676,5634451.4012,2945941.0775,13.0,2.1508,6.9617,4.2667,0.00549,0.02335,0.03276
2024/02/14 04:22:42.00,461332.6063,5634451.1417,2945940.8089,13.0,2.1508,6.9621,4.2668,-0.00206,-0.01178,-0.01084
2024/02/14 04:22:43.00,461332.6216,5634450.9349,2945940.6023,13.0,2.1508,6.9625,4.2668,0.01023,0.07756,0.01064
2024/02/14 04:22:44.00,461332.655,5634451.0137,2945940.5374,13.0,2.1508,6.9629,4.2669,0.00597,-0.06714,-0.00982
2024/02/14 04:22:45.00,461332.5915,5634451.1476,2945940.7232,13.0,2.1508,6.9633,4.2669,-0.01274,-0.06523,-0.05308
2024/02/14 04:22:46.00,461332.6093,5634451.3755,2945940.6622,13.0,2.1508,6.9637,4.267,-0.01315,-0.01591,-0.03166
