GPST,x_x,y_x,z_x,ns,sdx(m),sdy(m),sdz(m),vx(m/s),vy(m/s),vz(m/s)
2024/02/14 04:19:28.00,461332.1582,5634451.4771,2945940.6828,13.0,3.5287,11.2818,6.9751,0.00394,0.01413,-0.014
2024/02/14 04:19:29.00,461332.0927,5634451.5642,2945940.9229,13.0,3.5287,11.2825,6.9752,-0.01285,-0.07268,-0.01953
2024/02/14 04:19:30.00,461332.157,5634451.6425,2945940.7543,13.0,3.5287,11.2832,6.9753,0.01059,0.00316,-0.00138
2024/02/14 04:19:31.00,461332.1452,5634451.3007,2945940.6677,13.0,3.5287,11.2839,6.9755,0.00565,-0.02572,-0.02712
2024/02/14 04:19:32.00,461332.2278,5634451.0727,2945940.4919,13.0,3.5287,11.2846,6.9756,-0.00935,0.04126,0.02129
2024/02/14 04:19:33.00,461332.1711,5634451.0242,2945940.6021,13.0,3.5286,11.2853,6.9758,-0.00325,-0.06164,-0.03899
2024/02/14 04:19:34.00,461332.1911,5634451.0281,2945940.6474,13.0,3.5286,11.286,6.9759,-0.017,-0.06557,-0.03867
2024/02/14 04:19:35.00,461332.1659,5634450.8997,2945940.4595,13.0,3.5286,11.2867,6.976,0.00193,-0.01919,0.00371
2024/02/14 04:19:36.00,461332.1791,5634450.6306,2945940.1804,13.0,3.5286,11.2874,6.9762,0.00285,0.03986,0.00524
2024/02/14 04:19:37.00,461332.1229,5634450.4731,2945940.2617,13.0,3.5286,11.288,6.9763,0.00033,0.00532,-0.00464
2024/02/14 04:19:38.00,461332.2255,5634450.8523,2945940.4861,13.0,3.5285,11.2887,6.9764,-0.0013,-0.02452,-0.00309
2024/02/14 04:19:39.00,461332.2248,5634450.9918,2945940.7745,13.0,3.5285,11.2894,6.9766,-0.02665,-0.07688,-0.03349
2024/02/14 04:19:40.00,461332.3275,5634450.6231,2945940.4798,13.0,3.5285,11.2901,6.9767,0.00997,0.01649,-0.00825
2024/02/14 04:19:41.00,461332.2925,5634450.425,2945940.3247,13.0,3.5285,11.2908,6.9768,0.01684,-0.01828,-0.01684
2024/02/14 04:19:42.00,461332.3455,5634450.458,2945940.3575,13.0,3.5285,11.2915,6.9769,-0.00353,-0.04312,-0.02199
2024/02/14 04:19:43.00,461332.2985,5634450.7668,2945940.6314,13.0,3.5285,11.2922,6.9771,0.01045,0.00705,0.02705
2024/02/14 04:19:44.00,461332.3135,5634450.8543,2945940.6299,13.0,3.5284,11.2928,6.9772,-0.00453,-0.02633,-0.00898
2024/02/14 04:19:45.00,461332.2765,5634450.689,2945940.6192,13.0,3.5284,11.2935,6.9773,-0.00075,-0.05947,-0.00377
2024/02/14 04:19:46.00,461332.3373,5634450.1801,2945940.2193,13.0,3.5284,11.2942,6.9775,0.0052,0.01862,0.01571
2024/02/14 04:19:47.00,461332.2652,5634450.3683,2945940.1877,13.0,3.5284,11.2949,6.9776,0.00945,0.04057,-0.01738
2024/02/14 04:19:48.00,461332.2354,5634450.6415,2945940.3216,13.0,3.5284,11.2956,6.9777,0.01212,-0.00437,0.01556
2024/02/14 04:19:49.00,461332.2836,5634450.7853,2945940.4192,13.0,3.5283,11.2963,6.9779,0.0193,0.08177,0.0259
2024/02/14 04:19:50.00,461332.2956,5634450.5325,2945940.3834,13.0,3.5283,11.297,6.978,0.01667,0.0515,-0.00134
2024/02/14 04:19:51.00,461332.3287,5634450.2271,2945940.2954,13.0,3.5283,11.2976,6.9781,0.02103,0.03628,0.00865
2024/02/14 04:19:52.00,461332.4191,5634449.8345,2945940.007,13.0,3.5283,11.2983,6.9782,0.00207,0.00903,-0.01524
2024/02/14 04:19:53.00,461332.3847,5634449.8941,2945940.1972,13.0,3.5283,11.299,6.9784,-0.00694,0.04254,0.0221
2024/02/14 04:19:54.00,461332.386,5634449.8923,2945940.3777,13.0,3.5283,11.2997,6.9785,0.00769,-0.05179,-0.05005
2024/02/14 04:19:55.00,461332.3711,5634449.8405,2945940.4272,13.0,3.5282,11.3004,6.9786,-0.02838,-0.02615,-0.05418
2024/02/14 04:19:56.00,461332.3266,5634449.6655,2945940.3004,13.0,3.5282,11.3011,6.9788,0.00435,-0.00492,-0.02947
2024/02/14 04:19:57.00,461332.3608,5634449.3576,2945940.0976,13.0,3.5282,11.3017,6.9789,-0.02164,0.00533,-0.005
2024/02/14 04:19:58.00,461332.4075,5634449.3694,2945939.848,13.0,3.5282,11.3024,6.979,0.00242,-0.02901,-0.0293
2024/02/14 04:19:59.00,461332.4183,5634449.3971,2945939.9497,13.0,3.5282,11.3031,6.9791,0.00726,0.03055,-0.00795
2024/02/14 04:20:00.00,461332.3932,5634449.6496,2945940.173,13.0,3.5282,11.3038,6.9793,-0.00757,-0.02488,-0.01955
2024/02/14 04:20:01.00,461332.5012,5634449.7712,2945940.2561,13.0,3.5281,11.3045,6.9794,0.00117,0.01652,-0.00116
2024/02/14 04:20:02.00,461332.588,5634449.8712,2945940.3457,13.0,3.5281,11.3052,6.9795,0.00399,-0.0004,0.00396
2024/02/14 04:20:03.00,461332.6187,5634449.7023,2945940.1926,13.0,3.5281,11.3058,6.9796,-0.00982,-0.0677,-0.03604
2024/02/14 04:20:04.00,461332.7026,5634449.7147,2945940.0254,13.0,3.5281,11.3065,6.9798,-0.00366,-0.08674,-0.04376
2024/02/14 04:20:05.00,461332.654,5634449.5228,2945939.9181,13.0,3.5281,11.3072,6.9799,0.00645,-0.04402,-0.00865
2024/02/14 04:20:06.00,461332.7007,5634449.7274,2945940.1948,13.0,3.528,11.3079,6.98,-0.00958,-0.01887,-0.01995
2024/02/14 04:20:07.00,461332.7363,5634449.9982,2945940.2558,13.0,3.528,11.3086,6.9801,0.01337,-0.04322,-0.02444
2024/02/14 04:20:08.00,461332.6829,5634449.976,2945940.3669,13.0,3.528,11.3092,6.9803,0.00493,-0.00066,-0.00179
2024/02/14 04:20:09.00,461332.7059,5634449.71,2945940.1058,13.0,3.528,11.3099,6.9804,0.02018,-0.0058,0.01948
2024/02/14 04:20:10.00,461332.6397,5634449.6952,2945940.0847,13.0,3.528,11.3106,6.9805,-0.00337,0.01523,-0.00461
2024/02/14 04:20:11.00,461332.6977,5634449.505,2945939.9687,13.0,3.528,11.3113,6.9806,0.0088,-0.02687,-0.00575
2024/02/14 04:20:12.00,461332.7246,5634449.5761,2945940.0869,13.0,3.5279,11.312,6.9808,-0.01028,-0.04353,-0.04102
2024/02/14 04:20:13.00,461332.7302,5634449.6019,2945940.1141,13.0,3.5279,11.3126,6.9809,0.00373,-0.02193,-0.06775
2024/02/14 04:20:14.00,461332.6595,5634449.5949,2945940.4277,13.0,3.5279,11.3133,6.981,-0.00135,0.03562,0.03204
2024/02/14 04:20:15.00,461332.6735,5634449.7734,2945940.4746,13.0,3.5279,11.314,6.9811,-0.0027,-0.01447,0.0091
2024/02/14 04:20:16.00,461332.6871,5634449.7656,2945940.4372,13.0,3.5279,11.3147,6.9813,-0.00441,-0.00536,0.01838
2024/02/14 04:20:17.00,461332.6731,5634449.591,2945940.2671,13.0,3.5279,11.3154,6.9814,0.01278,0.01275,0.01267
2024/02/14 04:20:18.00,461332.7225,5634449.7179,2945940.1155,13.0,3.5278,11.316,6.9815,-0.00672,0.01287,-0.00162
2024/02/14 04:20:19.00,461332.7484,5634449.863,2945940.0286,13.0,3.5278,11.3167,6.9816,0.01462,0.04787,0.01641
2024/02/14 04:20:20.00,461332.759,5634449.9889,2945940.0066,13.0,3.5278,11.3174,6.9817,0.00771,0.01505,-0.00098
2024/02/14 04:20:21.00,461332.7813,5634450.127,2945940.1507,13.0,3.5278,11.3181,6.9819,-0.0265,-0.07775,-0.03477
2024/02/14 04:20:22.00,461332.7722,5634450.2127,2945940.3851,13.0,3.5278,11.3188,6.982,-0.01597,0.05469,0.0288
2024/02/14 04:20:23.00,461332.7313,5634450.3666,2945940.637,13.0,3.5278,11.3194,6.9821,0.01838,0.03605,0.01211
2024/02/14 04:20:24.00,461332.8302,5634450.4236,2945940.5656,13.0,3.5277,11.3201,6.9822,-0.00384,-0.03747,-0.01825
2024/02/14 04:20:25.00,461332.778,5634450.3833,2945940.3645,13.0,3.5277,11.3208,6.9823,-0.0037,-0.07309,-0.02397
2024/02/14 04:20:26.00,461332.7253,5634450.1887,2945940.0781,13.0,3.5277,11.3215,6.9825,0.00921,0.01035,0.00663
2024/02/14 04:20:27.00,461332.6996,5634450.3292,2945940.0268,13.0,3.5277,11.3221,6.9826,0.0001,0.01774,-0.01169
2024/02/14 04:20:28.00,461332.7413,5634450.2505,2945939.9317,13.0,3.5277,11.3228,6.9827,-0.01972,-0.02213,-0.0082
2024/02/14 04:20:29.00,461332.7337,5634450.4602,2945940.1366,13.0,3.5277,11.3235,6.9828,-0.00252,-0.01483,-0.02996
2024/02/14 04:20:30.00,461332.6956,5634450.8067,2945940.3833,13.0,3.5276,11.3242,6.9829,-0.00698,0.02636,0.01754
2024/02/14 04:20:31.00,461332.548,5634450.9555,2945940.6359,13.0,3.5276,11.3248,6.983,-0.01241,-0.02316,0.00289
2024/02/14 04:20:32.00,461332.5513,5634450.9083,2945940.4546,13.0,3.5276,11.3255,6.9832,0.01313,-0.01878,-0.01164
2024/02/14 04:20:33.00,461332.4752,5634450.9055,2945940.5149,13.0,3.5276,11.3262,6.9833,0.00342,0.03267,0.02012
2024/02/14 04:20:34.00,461332.5037,5634450.7529,2945940.356,13.0,3.5276,11.3269,6.9834,0.01084,0.02292,0.00162
2024/02/14 04:20:35.00,461332.5217,5634450.5098,2945940.2366,13.0,3.5276,11.3275,6.9835,0.00808,-0.0037,0.00019
2024/02/14 04:20:36.00,461332.5556,5634450.4407,2945939.9919,13.0,3.5275,11.3282,6.9836,-0.00313,-0.00305,0.01091
2024/02/14 04:20:37.00,461332.5378,5634450.4588,2945939.964,13.0,3.5275,11.3289,6.9837,-0.02117,-0.0485,-0.03287
2024/02/14 04:20:38.00,461332.4987,5634450.5778,2945940.0823,13.0,3.5275,11.3296,6.9839,0.00494,0.03767,-0.00969
2024/02/14 04:20:39.00,461332.4749,5634450.826,2945940.1803,13.0,3.5275,11.3302,6.984,-0.02683,-0.00595,0.01325
2024/02/14 04:20:40.00,461332.4168,5634450.9692,2945940.3548,13.0,3.5275,11.3309,6.9841,0.0035,-0.0285,-0.01103
2024/02/14 04:20:41.00,461332.3644,5634451.1774,2945940.4219,13.0,3.5275,11.3316,6.9842,-0.00785,-0.00058,-0.01836
2024/02/14 04:20:42.00,461332.3668,5634451.1732,2945940.4422,13.0,3.5274,11.3323,6.9843,-0.00507,-0.01174,-0.00582
2024/02/14 04:20:43.00,461332.3684,5634451.0429,2945940.411,13.0,3.5274,11.3329,6.9844,0.00355,-0.04721,-0.04411
2024/02/14 04:20:44.00,461332.3259,5634451.0649,2945940.3152,13.0,3.5274,11.3336,6.9845,-0.00011,-0.00909,0.01724
2024/02/14 04:20:45.00,461332.447,5634451.015,2945940.1994,13.0,3.5274,11.3343,6.9847,-0.01441,-0.03777,-0.04011
2024/02/14 04:20:46.00,461332.4156,5634450.8751,2945940.0712,13.0,3.5274,11.3349,6.9848,-0.01964,-0.04291,-0.03511
2024/02/14 04:20:47.00,461332.4585,5634450.7555,2945939.7683,13.0,3.5274,11.3356,6.9849,0.01827,0.02921,-0.01702
2024/02/14 04:20:48.00,461332.4151,5634450.7966,2945939.8118,13.0,3.5274,11.3363,6.985,-2e-05,-0.00869,0.00452
2024/02/14 04:20:49.00,461332.37,5634450.8126,2945939.8171,13.0,3.5273,11.337,6.9851,0.01879,0.00853,-0.00362
2024/02/14 04:20:50.00,461332.2871,5634450.781,2945939.8023,13.0,3.5273,11.3376,6.9852,0.01964,-0.01917,-0.00978
2024/02/14 04:20:51.00,461332.2662,5634451.0675,2945940.129,13.0,3.5273,11.3383,6.9853,0.00105,0.00967,0.02333
2024/02/14 04:20:52.00,461332.2794,5634451.5552,2945940.4502,13.0,3.5273,11.339,6.9854,-0.00701,0.03308,0.01119
2024/02/14 04:20:53.00,461332.2321,5634451.493,2945940.5093,13.0,3.5273,11.3396,6.9855,-0.00016,0.04169,-0.01767
2024/02/14 04:20:54.00,461332.1373,5634451.5442,2945940.6376,13.0,3.5273,11.3403,6.9857,-0.0207,-0.02502,-0.00084
2024/02/14 04:20:55.00,461332.0959,5634451.6874,2945940.4881,13.0,3.5272,11.341,6.9858,-0.00626,0.0054,-0.0079
2024/02/14 04:20:56.00,461332.1004,5634451.4323,2945940.4745,13.0,3.5272,11.3417,6.9859,-0.00961,-0.01765,-0.0414
2024/02/14 04:20:57.00,461332.1105,5634451.3806,2945940.3348,13.0,3.5272,11.3423,6.986,0.00711,-0.01637,-0.00196
2024/02/14 04:20:58.00,461332.1922,5634451.0481,2945940.1742,13.0,3.5272,11.343,6.9861,-0.01163,-0.01967,-0.03608
2024/02/14 04:20:59.00,461332.2146,5634450.789,2945940.082,13.0,3.5272,11.3437,6.9862,-0.00103,-0.00716,-0.01832
2024/02/14 04:21:00.00,461332.2249,5634450.7094,2945939.8613,13.0,3.5272,11.3443,6.9863,0.01021,-0.02128,-0.01259
2024/02/14 04:21:01.00,461332.2255,5634450.8003,2945939.8828,13.0,3.5271,11.345,6.9864,-7e-05,0.00281,0.00505
2024/02/14 04:21:02.00,461332.2997,5634450.6637,2945939.7977,13.0,3.5271,11.3457,6.9865,0.01234,0.02271,0.00374
2024/02/14 04:21:03.00,461332.1912,5634450.7859,2945939.9293,13.0,3.5271,11.3463,6.9866,0.01306,0.05923,0.03633
2024/02/14 04:21:04.00,461332.21,5634450.9574,2945940.1074,13.0,3.5271,11.347,6.9867,-0.00773,-0.00074,0.00424
2024/02/14 04:21:05.00,461332.2198,5634450.842,2945940.214,13.0,3.5271,11.3477,6.9869,-0.00521,-0.0243,0.0004
2024/02/14 04:21:06.00,461332.2437,5634451.2031,2945940.3602,13.0,3.5271,11.3483,6.987,0.00873,-0.00567,-0.0071
2024/02/14 04:21:07.00,461332.2395,5634451.2311,2945940.6286,13.0,3.5271,11.349,6.9871,0.01099,-0.01797,-0.00748
2024/02/14 04:21:08.00,461332.2875,5634451.4109,2945940.8452,13.0,3.527,11.3497,6.9872,0.00375,0.0563,0.0166
2024/02/14 04:21:09.00,461332.3051,5634451.5983,2945940.9461,13.0,3.527,11.3503,6.9873,-0.01335,-0.05786,-0.02061
2024/02/14 04:21:10.00,461332.2535,5634451.6433,2945941.2027,13.0,3.527,11.351,6.9874,-0.01764,0.01577,0.002
2024/02/14 04:21:11.00,461332.2669,5634451.6453,2945941.0653,13.0,3.527,11.3517,6.9875,-0.00102,-0.01184,-0.00596
2024/02/14 04:21:12.00,461332.3268,5634451.5859,2945941.0225,13.0,3.527,11.3523,6.9876,-0.00147,-0.01917,-0.01967
2024/02/14 04:21:13.00,461332.3948,5634451.458,2945940.8304,13.0,3.527,11.353,6.9877,0.00088,0.00672,5e-05
2024/02/14 04:21:14.00,461332.4216,5634451.3024,2945940.7878,13.0,3.5269,11.3537,6.9878,-0.00817,-0.00653,0.01665
2024/02/14 04:21:15.00,461332.4318,5634451.5303,2945940.8476,13.0,3.5269,11.3543,6.9879,-0.00152,-0.01244,0.0004
2024/02/14 04:21:16.00,461332.4153,5634451.2312,2945940.721,13.0,3.5269,11.355,6.988,-0.00614,0.00293,-0.01862
2024/02/14 04:21:17.00,461332.3704,5634451.1422,2945940.488,13.0,3.5269,11.3557,6.9881,-0.00655,-0.01674,0.00489
2024/02/14 04:21:18.00,461332.414,5634451.0049,2945940.4451,13.0,3.5269,11.3563,6.9882,-0.00292,0.07679,0.00809
2024/02/14 04:21:19.00,461332.3178,5634450.8789,2945940.2563,13.0,3.5269,11.357,6.9883,0.02106,0.03049,0.01479
2024/02/14 04:21:20.00,461332.3409,5634450.9138,2945940.3846,13.0,3.5269,11.3577,6.9884,-0.02803,-0.11116,-0.06268
2024/02/14 04:21:21.00,461332.2973,5634450.949,2945940.3365,13.0,3.5268,11.3583,6.9885,0.03528,0.04233,0.0284
2024/02/14 04:21:22.00,461332.3823,5634450.7274,2945940.1372,13.0,3.5268,11.359,6.9886,-0.01609,-0.00174,0.00309
2024/02/14 04:21:23.00,461332.433,5634450.4793,2945939.9955,13.0,3.5268,11.3597,6.9887,-0.01047,-0.02318,-0.0185
2024/02/14 04:21:24.00,461332.5176,5634450.6265,2945939.95,13.0,3.5268,11.3603,6.9888,-0.00108,-0.0148,0.0123
2024/02/14 04:21:25.00,461332.4897,5634450.5403,2945939.8475,13.0,3.5268,11.361,6.9889,0.00454,0.02637,0.01791
2024/02/14 04:21:26.00,461332.5092,5634450.4054,2945939.7788,13.0,3.5268,11.3617,6.989,0.00048,-0.02531,0.0002
2024/02/14 04:21:27.00,461332.5045,5634450.4954,2945939.9242,13.0,3.5268,11.3623,6.9891,0.01272,0.03436,-0.00214
2024/02/14 04:21:28.00,461332.5207,5634450.5917,2945940.0017,13.0,3.5267,11.363,6.9892,-0.01446,-0.01337,-0.02143
2024/02/14 04:21:29.00,461332.5165,5634450.2723,2945939.9942,13.0,3.5267,11.3636,6.9893,-0.0043,-0.02026,8e-05
2024/02/14 04:21:30.00,461332.523,5634450.4132,2945939.9529,13.0,3.5267,11.3643,6.9894,-0.01386,0.05193,-0.00193
2024/02/14 04:21:31.00,461332.5019,5634450.3587,2945940.0977,13.0,3.5267,11.365,6.9895,-0.00125,-0.01794,0.00791
2024/02/14 04:21:32.00,461332.4336,5634450.4929,2945940.1438,13.0,3.5267,11.3656,6.9896,-0.00774,-0.07941,-0.04976
2024/02/14 04:21:33.00,461332.4639,5634450.6646,2945940.3214,13.0,3.5267,11.3663,6.9897,-0.00047,-0.04083,-0.02376
2024/02/14 04:21:34.00,461332.5706,5634450.9878,2945940.4517,13.0,3.5267,11.3669,6.9898,0.00552,-0.03379,-0.00252
2024/02/14 04:21:35.00,461332.5361,5634451.1517,2945940.584,13.0,3.5266,11.3676,6.9899,-0.00054,0.08121,-0.00784
2024/02/14 04:21:36.00,461332.444,5634451.3306,2945940.7488,13.0,3.5266,11.3683,6.99,0.0051,-0.02697,0.02337
2024/02/14 04:21:37.00,461332.4635,5634451.5489,2945940.836,13.0,3.5266,11.3689,6.9901,0.00626,0.03181,0.00498
2024/02/14 04:21:38.00,461332.4913,5634451.8057,2945940.9747,13.0,3.5266,11.3696,6.9902,-0.01087,-0.03847,-0.0087
2024/02/14 04:21:39.00,461332.4854,5634451.9159,2945940.9885,13.0,3.5266,11.3703,6.9903,-0.0083,-0.0097,0.00443
2024/02/14 04:21:40.00,461332.4946,5634451.83,2945941.1071,13.0,3.5266,11.3709,6.9904,-0.0209,-0.05987,-0.00049
2024/02/14 04:21:41.00,461332.5079,5634451.7459,2945940.9897,13.0,3.5266,11.3716,6.9905,-0.0161,-0.03762,-0.03857
2024/02/14 04:21:42.00,461332.4656,5634451.7972,2945941.0841,13.0,3.5265,11.3722,6.9906,0.0241,0.08132,0.01388
2024/02/14 04:21:43.00,461332.4978,5634451.693,2945940.9611,13.0,3.5265,11.3729,6.9907,-0.01111,-0.04776,0.00772
2024/02/14 04:21:44.00,461332.4523,5634451.6254,2945940.9363,13.0,3.5265,11.3736,6.9908,0.00764,-0.04754,0.00183
2024/02/14 04:21:45.00,461332.6085,5634451.8868,2945940.835,13.0,3.5265,11.3742,6.9909,0.01549,0.06267,0.00965
2024/02/14 04:21:46.00,461332.6805,5634451.9076,2945940.5996,13.0,3.5265,11.3749,6.991,-0.00698,-0.00257,-0.00013
2024/02/14 04:21:47.00,461332.7495,5634451.9153,2945940.942,13.0,3.5265,11.3755,6.9911,0.00076,-0.01941,-0.02274
2024/02/14 04:21:48.00,461332.7789,5634451.2991,2945940.1941,13.0,3.5265,11.3762,6.9912,0.01034,0.07301,0.0271
2024/02/14 04:21:49.00,461332.6496,5634451.1105,2945940.1631,13.0,3.5264,11.3768,6.9913,0.00993,0.01631,0.00034
2024/02/14 04:21:50.00,461332.6581,5634451.2108,2945940.2563,13.0,3.5264,11.3775,6.9914,0.01043,-0.00263,-0.01925
2024/02/14 04:21:51.00,461332.5672,5634451.3431,2945940.4626,13.0,3.5264,11.3782,6.9915,0.01751,0.0509,0.01304
2024/02/14 04:21:52.00,461332.6327,5634451.3292,2945940.4395,13.0,3.5264,11.3788,6.9916,-0.00909,0.00919,0.00637
2024/02/14 04:21:53.00,461332.6172,5634451.5377,2945940.65,13.0,3.5264,11.3795,6.9917,0.00413,0.02517,0.01543
2024/02/14 04:21:54.00,461332.6656,5634451.7615,2945940.651,13.0,3.5264,11.3801,6.9917,-0.01288,-0.08098,-0.04424
2024/02/14 04:21:55.00,461332.6321,5634451.7307,2945940.7402,13.0,3.5264,11.3808,6.9918,-0.00335,-0.04446,-0.01142
2024/02/14 04:21:56.00,461332.6982,5634451.7671,2945940.7269,13.0,3.5263,11.3814,6.9919,-0.01288,-0.0705,-0.02196
2024/02/14 04:21:57.00,461332.6636,5634451.8479,2945940.8209,13.0,3.5263,11.3821,6.992,0.006,-0.03809,-0.01343
2024/02/14 04:21:58.00,461332.725,5634451.8329,2945940.7714,13.0,3.5263,11.3828,6.9921,0.01249,0.03251,0.00412
2024/02/14 04:21:59.00,461332.7269,5634451.8063,2945940.7246,13.0,3.5263,11.3834,6.9922,-0.04275,-0.11253,-0.02441
2024/02/14 04:22:00.00,461332.6648,5634451.7077,2945940.7875,13.0,3.5263,11.3841,6.9923,-0.00592,0.02741,-0.02454
2024/02/14 04:22:01.00,461332.6895,5634451.591,2945940.6132,13.0,3.5263,11.3847,6.9924,0.00153,0.02663,0.00621
2024/02/14 04:22:02.00,461332.6606,5634451.4412,2945940.6544,13.0,3.5263,11.3854,6.9925,0.01135,-0.05503,-0.02859
2024/02/14 04:22:03.00,461332.7052,5634451.2488,2945940.4176,13.0,3.5263,11.386,6.9926,0.00674,0.03217,0.0088
2024/02/14 04:22:04.00,461332.7554,5634451.1498,2945940.4532,13.0,3.5262,11.3867,6.9927,0.00139,0.04937,0.04922
2024/02/14 04:22:05.00,461332.7576,5634451.2377,2945940.3521,13.0,3.5262,11.3873,6.9927,0.03016,0.09993,0.04126
2024/02/14 04:22:06.00,461332.706,5634451.2775,2945940.2109,13.0,3.5262,11.388,6.9928,-0.01013,-0.05861,-0.0386
2024/02/14 04:22:07.00,461332.6983,5634451.0114,2945940.1283,13.0,3.5262,11.3887,6.9929,0.02788,0.04046,0.0129
2024/02/14 04:22:08.00,461332.6857,5634450.8437,2945939.9413,13.0,3.5262,11.3893,6.993,0.00363,-0.0199,-0.0054
2024/02/14 04:22:09.00,461332.7066,5634450.8695,2945939.8482,13.0,3.5262,11.39,6.9931,-0.00459,-0.02608,-0.00578
2024/02/14 04:22:10.00,461332.7205,5634451.0158,2945939.8605,13.0,3.5262,11.3906,6.9932,-0.00558,0.00912,-0.01472
2024/02/14 04:22:11.00,461332.6903,5634450.992,2945939.9791,13.0,3.5261,11.3913,6.9933,-0.01298,-0.07615,-0.0405
2024/02/14 04:22:12.00,461332.7154,5634451.1411,2945940.0287,13.0,3.5261,11.3919,6.9934,0.01479,0.00385,-0.00704
2024/02/14 04:22:13.00,461332.6359,5634451.1118,2945940.1073,13.0,3.5261,11.3926,6.9935,0.00196,0.02593,-0.01923
2024/02/14 04:22:14.00,461332.7183,5634451.1261,2945940.1669,13.0,3.5261,11.3932,6.9935,-0.02885,-0.08045,-0.01775
2024/02/14 04:22:15.00,461332.6324,5634451.0308,2945940.2897,13.0,3.5261,11.3939,6.9936,0.01065,0.00747,0.03019
2024/02/14 04:22:16.00,461332.6436,5634450.8985,2945940.3313,13.0,3.5261,11.3945,6.9937,-0.0048,0.01035,-0.02309
2024/02/14 04:22:17.00,461332.6582,5634450.8457,2945940.3677,13.0,3.5261,11.3952,6.9938,-0.01559,-0.06659,-0.03201
2024/02/14 04:22:18.00,461332.6153,5634450.826,2945940.5078,13.0,3.5261,11.3958,6.9939,0.00284,-0.00122,0.02277
2024/02/14 04:22:19.00,461332.6059,5634450.9064,2945940.6097,13.0,3.526,11.3965,6.994,0.01668,0.014,0.00341
2024/02/14 04:22:20.00,461332.5291,5634451.254,2945941.0012,13.0,3.526,11.3971,6.9941,0.02063,0.02177,-0.0262
2024/02/14 04:22:21.00,461332.5527,5634451.5453,2945941.1516,13.0,3.526,11.3978,6.9941,-0.00779,-0.01108,0.01152
2024/02/14 04:22:22.00,461332.5722,5634451.5168,2945941.254,13.0,3.526,11.3984,6.9942,0.00563,-0.02641,-0.04518
2024/02/14 04:22:23.00,461332.5541,5634451.5277,2945941.2037,13.0,3.526,11.3991,6.9943,-0.0129,-0.01342,-0.02871
2024/02/14 04:22:24.00,461332.5838,5634451.4525,2945941.2518,13.0,3.526,11.3997,6.9944,-0.02299,-0.01932,-0.0141
2024/02/14 04:22:25.00,461332.5346,5634451.3698,2945941.1522,13.0,3.526,11.4004,6.9945,0.00997,0.01953,-0.01057
2024/02/14 04:22:26.00,461332.5477,5634451.1259,2945941.022,13.0,3.526,11.401,6.9946,-0.00877,-0.05108,-0.01833
2024/02/14 04:22:27.00,461332.6093,5634451.0075,2945940.9089,13.0,3.5259,11.4017,6.9946,0.00551,-0.0004,-0.00613
2024/02/14 04:22:28.00,461332.7184,5634450.8079,2945940.812,13.0,3.5259,11.4023,6.9947,0.00943,0.00032,-0.00644
2024/02/14 04:22:29.00,461332.7545,5634450.6501,2945940.6851,13.0,3.5259,11.403,6.9948,0.01395,-0.03891,0.00238
2024/02/14 04:22:30.00,461332.777,5634450.3496,2945940.3877,13.0,3.5259,11.4036,6.9949,-0.00713,-0.02037,-0.00376
2024/02/14 04:22:31.00,461332.742,5634450.447,2945940.4879,13.0,3.5259,11.4043,6.995,0.00457,0.04729,0.02094
2024/02/14 04:22:32.00,461332.7449,5634450.66,2945940.4369,13.0,3.5259,11.4049,6.9951,0.01034,0.00686,-0.019
2024/02/14 04:22:33.00,461332.7291,5634450.8981,2945940.5327,13.0,3.5259,11.4056,6.9951,-0.00599,-0.03486,-0.0222
2024/02/14 04:22:34.00,461332.7386,5634450.9138,2945940.5885,13.0,3.5259,11.4062,6.9952,-0.01094,0.01201,-0.02145
2024/02/14 04:22:35.00,461332.7019,5634450.974,2945940.8448,13.0,3.5258,11.4069,6.9953,0.00178,0.02494,0.00233
2024/02/14 04:22:36.00,461332.7156,5634451.3421,2945941.1403,13.0,3.5258,11.4075,6.9954,0.01494,-0.03025,0.01373
2024/02/14 04:22:37.00,461332.6796,5634451.4681,2945941.2839,13.0,3.5258,11.4082,6.9955,0.02305,0.00431,0.00131
2024/02/14 04:22:38.00,461332.682,5634451.7423,2945941.4167,13.0,3.5258,11.4088,6.9955,0.00684,-0.03662,-0.02994
2024/02/14 04:22:39.00,461332.7233,5634451.6127,2945941.2584,13.0,3.5258,11.4095,6.9956,0.01743,-0.03667,-0.04406
2024/02/14 04:22:40.00,461332.6963,5634451.4944,2945941.2548,13.0,3.5258,11.4101,6.9957,-0.01498,-0.04766,-0.00691
2024/02/14 04:22:41.00,461332.6695,5634451.41,2945941.0813,13.0,3.5258,11.4108,6.9958,0.00549,0.02335,0.03276
2024/02/14 04:22:42.00,461332.6084,5634451.1513,2945940.8132,13.0,3.5258,11.4114,6.9958,-0.00206,-0.01178,-0.01084
2024/02/14 04:22:43.00,461332.6237,5634450.9449,2945940.6069,13.0,3.5257,11.4121,6.9959,0.01023,0.07756,0.01064
2024/02/14 04:22:44.00,461332.6571,5634451.0235,2945940.5419,13.0,3.5257,11.4127,6.996,0.00597,-0.06714,-0.00982
2024/02/14 04:22:45.00,461332.5937,5634451.1576,2945940.7277,13.0,3.5257,11.4134,6.9961,-0.01274,-0.06522,-0.05308
2024/02/14 04:22:46.00,461332.6114,5634451.3851,2945940.6664,13.0,3.5257,11.414,6.9962,-0.01315,-0.01591,-0.03166
