GPST,x_y,y_y,z_y
2024/02/14 04:20:48.00,461329.7841,5634437.1,2945930.506
2024/02/14 04:20:49.00,461328.8117,5634434.0124,2945927.4902
2024/02/14 04:20:50.00,461328.8119,5634434.016,2945927.4907
2024/02/14 04:20:51.00,461329.7854,5634437.0998,2945930.5072
2024/02/14 04:20:52.00,461329.7329,5634437.2902,2945930.4929
2024/02/14 04:20:53.00,461329.8019,5634437.0357,2945930.2857
2024/02/14 04:20:54.00,461328.7524,5634440.4748,2945931.7593
2024/02/14 04:20:55.00,461329.7329,5634437.2884,2945930.4923
2024/02/14 04:20:56.00,461329.7331,5634437.2892,2945930.4907
2024/02/14 04:20:57.00,461329.7851,5634437.1023,2945930.5054
2024/02/14 04:20:58.00,461329.7848,5634437.1032,2945930.5057
2024/02/14 04:20:59.00,461328.8099,5634434.0154,2945927.4902
2024/02/14 04:21:00.00,461328.8106,5634434.0152,2945927.4896
2024/02/14 04:21:01.00,461328.8095,5634434.0129,2945927.4907
2024/02/14 04:21:02.00,461328.8107,5634434.0175,2945927.4926
2024/02/14 04:21:03.00,461328.6083,5634434.7455,2945927.5822
2024/02/14 04:21:04.00,461329.7851,5634437.1041,2945930.5075
2024/02/14 04:21:05.00,461329.7854,5634437.1022,2945930.5073
2024/02/14 04:21:06.00,461328.81,5634434.0215,2945927.492
2024/02/14 04:21:07.00,461329.7339,5634437.29,2945930.4921
2024/02/14 04:21:08.00,461329.8023,5634437.0382,2945930.288
2024/02/14 04:21:09.00,461329.7341,5634437.2886,2945930.4935
2024/02/14 04:21:10.00,461329.7334,5634437.2926,2945930.4934
2024/02/14 04:21:11.00,461329.7345,5634437.2904,2945930.4926
2024/02/14 04:21:12.00,461329.7872,5634437.1048,2945930.5081
2024/02/14 04:21:13.00,461329.7347,5634437.2903,2945930.4936
2024/02/14 04:21:14.00,461329.786,5634437.1019,2945930.5068
2024/02/14 04:21:15.00,461329.7347,5634437.2928,2945930.493
2024/02/14 04:21:16.00,461329.7344,5634437.2924,2945930.493
2024/02/14 04:21:17.00,461329.7858,5634437.0998,2945930.5065
2024/02/14 04:21:18.00,461329.7345,5634437.295,2945930.4937
2024/02/14 04:21:19.00,461328.608,5634434.7486,2945927.5843
2024/02/14 04:21:20.00,461328.6056,5634434.7417,2945927.5825
2024/02/14 04:21:21.00,461328.6077,5634434.7494,2945927.5844
2024/02/14 04:21:22.00,461328.6065,5634434.7497,2945927.5849
2024/02/14 04:21:23.00,461329.7341,5634437.2877,2945930.492
2024/02/14 04:21:24.00,461329.7349,5634437.2882,2945930.4917
2024/02/14 04:21:25.00,461328.8087,5634434.0252,2945927.4938
2024/02/14 04:21:26.00,461329.7343,5634437.2884,2945930.4923
2024/02/14 04:21:27.00,461328.6065,5634434.7526,2945927.5855
2024/02/14 04:21:28.00,461328.6063,5634434.7535,2945927.586
2024/02/14 04:21:29.00,461328.6057,5634434.7479,2945927.5837
2024/02/14 04:21:30.00,461329.7344,5634437.2924,2945930.4942
