GPST,x_y,y_y,z_y
2024/02/14 05:42:29.01,458497.6083,5632873.5315,2949416.6859
2024/02/14 05:42:30.01,458495.514,5632870.9473,2949421.3702
2024/02/14 05:42:31.01,458493.4017,5632868.2776,2949426.0964
2024/02/14 05:42:32.01,458491.1796,5632865.572,2949430.8913
2024/02/14 05:42:33.01,458485.48,5632856.8375,2949434.1909
2024/02/14 05:42:34.01,458487.075,5632859.913,2949440.9025
2024/02/14 05:42:35.01,458485.0636,5632856.9802,2949446.0982
2024/02/14 05:42:36.01,458482.9081,5632853.9973,2949451.3503
2024/02/14 05:42:37.01,458480.7298,5632850.9911,2949456.7153
2024/02/14 05:42:38.01,458474.893,5632842.0467,2949460.5101
2024/02/14 05:42:39.01,458472.7408,5632838.9653,2949465.824
2024/02/14 05:42:40.01,458470.2803,5632838.2277,2949470.3726
2024/02/14 05:42:41.01,458472.3547,5632829.1147,2949475.42
2024/02/14 05:42:42.01,458470.7224,5632826.4959,2949480.0433
2024/02/14 05:42:43.01,458469.3171,5632823.8617,2949484.6468
2024/02/14 05:42:44.01,458468.367,5632821.4571,2949488.8357
2024/02/14 05:42:45.01,458467.6864,5632829.1863,2949494.9264
2024/02/14 05:42:46.01,458467.1924,5632826.8592,2949498.8631
2024/02/14 05:42:47.01,458466.8735,5632824.3929,2949503.0669
2024/02/14 05:42:48.01,458466.8656,5632811.7925,2949505.5549
2024/02/14 05:42:49.01,458467.1762,5632818.6851,2949512.7626
2024/02/14 05:42:50.01,458467.9245,5632815.408,2949518.149
2024/02/14 05:42:51.01,458469.1165,5632811.8411,2949523.8742
2024/02/14 05:42:52.01,458470.7543,5632798.2322,2949527.7241
2024/02/14 05:42:53.01,458472.7004,5632794.2921,2949533.8861
2024/02/14 05:42:54.01,458474.6322,5632800.3379,2949542.4363
2024/02/14 05:42:55.01,458476.66,5632796.2701,2949548.9202
2024/02/14 05:42:56.01,458478.6682,5632792.1369,2949555.5294
2024/02/14 05:42:57.01,458480.6022,5632787.9964,2949562.2236
2024/02/14 05:42:58.01,458478.9678,5632767.8987,2949565.1569
2024/02/14 05:42:59.01,458484.3918,5632779.765,2949575.5565
2024/02/14 05:43:00.01,458486.3725,5632775.7331,2949582.1174
